participant_id,trial_id,language,session_type,sentence_type,trial_length_ms,total_fixation_duration,mean_fixation_duration,fixation_count,mean_fixation_x,mean_fixation_y
edf33,36,Punjabi,sentence_audio,passive,10853,3775,314.5833333333333,12,812.75,395.1666666666667
edf33,4,,free_viewing,,5859,4212,351.0,12,1011.2833333333334,487.5083333333334
edf33,5,,free_viewing,,5797,4338,394.3636363636364,11,965.3090909090909,542.9
edf33,6,,free_viewing,,5939,4393,366.0833333333333,12,919.8750000000001,499.5250000000001
edf33,7,,free_viewing,,5873,4297,429.7,10,906.75,524.73
edf33,8,,free_viewing,,5757,4049,368.09090909090907,11,872.8818181818183,687.9909090909091
edf33,9,,free_viewing,,5719,4409,440.9,10,1037.75,533.1600000000001
edf34,1,,free_viewing,,6027,4091,292.2142857142857,14,907.0714285714287,487.31428571428575
edf34,10,,free_viewing,,5780,3764,198.10526315789474,19,925.3631578947367,520.0473684210526
edf34,11,,free_viewing,,6032,4008,286.2857142857143,14,935.2214285714286,479.5499999999999
edf34,12,,free_viewing,,6033,3643,214.2941176470588,17,954.6294117647058,690.3176470588235
edf34,13,,free_viewing,,5995,3403,261.7692307692308,13,994.8384615384616,509.6615384615385
edf34,14,,free_viewing,,5990,3828,225.1764705882353,17,1053.8705882352942,487.0235294117648
edf34,15,,free_viewing,,6079,4032,237.1764705882353,17,850.9294117647058,559.4411764705883
edf34,16,,free_viewing,,5648,3632,213.64705882352942,17,906.1117647058825,504.6823529411765
edf34,17,,free_viewing,,5792,3606,225.375,16,975.5812500000002,456.11875
edf34,18,,free_viewing,,5659,3663,305.25,12,908.0583333333334,455.6833333333334
edf34,19,English,sentence_audio,active,10598,4288,389.8181818181818,11,1000.0363636363635,546.3909090909091
edf34,2,,free_viewing,,5819,3798,172.63636363636363,22,937.3954545454544,415.57727272727277
edf34,20,English,sentence_audio,active,11148,4136,344.6666666666667,12,943.1083333333332,526.4499999999999
edf34,21,English,sentence_audio,active,10879,3819,254.6,15,937.4066666666669,581.3199999999999
edf34,22,English,sentence_audio,passive,10469,4443,634.7142857142857,7,900.2999999999998,435.45714285714286
edf34,23,English,sentence_audio,passive,10313,4029,309.9230769230769,13,984.7384615384616,457.1615384615385
edf34,24,English,sentence_audio,passive,10322,3760,250.66666666666666,15,731.6399999999999,430.96
edf34,25,English,sentence_audio,passive_dropped_agent,10475,3907,260.46666666666664,15,990.1933333333332,383.8333333333333
edf34,26,English,sentence_audio,passive_dropped_agent,10453,3933,207.0,19,845.9315789473684,534.3368421052631
edf34,27,English,sentence_audio,passive_dropped_agent,10984,4328,393.45454545454544,11,944.4727272727275,420.95454545454544
edf34,28,Punjabi,sentence_audio,active,11003,3733,207.38888888888889,18,959.3722222222223,635.9000000000001
edf34,29,Punjabi,sentence_audio,active,10942,3992,332.6666666666667,12,899.0166666666668,291.6416666666667
edf34,3,,free_viewing,,5740,4002,210.6315789473684,19,913.8947368421054,595.4684210526316
edf34,30,Punjabi,sentence_audio,active,10978,3964,304.9230769230769,13,796.8153846153848,537.3153846153846
edf34,31,Punjabi,sentence_audio,passive,10967,3860,257.3333333333333,15,1115.1066666666666,701.6933333333334
edf34,32,Punjabi,sentence_audio,passive,11011,3603,277.15384615384613,13,920.9999999999999,451.3538461538461
edf34,33,Punjabi,sentence_audio,passive,10429,4231,302.2142857142857,14,1171.2285714285715,409.2214285714286
edf34,34,Punjabi,sentence_audio,passive_dropped_agent,10492,4010,401.0,10,896.7800000000001,706.1
edf34,35,Punjabi,sentence_audio,passive_dropped_agent,10642,3744,288.0,13,968.576923076923,474.7769230769231
edf34,36,Punjabi,sentence_audio,passive_dropped_agent,11147,3413,200.76470588235293,17,912.9764705882353,451.33529411764704
edf34,4,,free_viewing,,5868,4112,257.0,16,920.16875,461.86875
edf34,5,,free_viewing,,6011,4002,307.84615384615387,13,980.1846153846152,615.1
edf34,6,,free_viewing,,5890,3834,273.85714285714283,14,874.2142857142857,457.6571428571429
edf34,7,,free_viewing,,6092,3940,246.25,16,969.3125,515.01875
edf34,8,,free_viewing,,5879,3209,213.93333333333334,15,963.0133333333332,466.1333333333334
edf34,9,,free_viewing,,5731,3607,225.4375,16,869.01875,683.2
edf35,1,,free_viewing,,5848,3360,224.0,15,948.7333333333332,565.86
edf35,10,,free_viewing,,5699,3660,406.6666666666667,9,945.6999999999999,477.76666666666665
edf35,11,,free_viewing,,5966,3720,413.3333333333333,9,1026.3777777777777,366.73333333333335
edf35,12,,free_viewing,,5829,3662,523.1428571428571,7,780.7428571428571,456.11428571428576
edf35,13,,free_viewing,,6080,3938,393.8,10,886.1399999999998,611.0
edf35,14,,free_viewing,,6076,3742,311.8333333333333,12,974.75,423.85833333333335
edf35,15,,free_viewing,,6060,3690,369.0,10,1036.67,348.4
edf35,16,,free_viewing,,6004,4076,452.8888888888889,9,955.5111111111112,616.0666666666666
edf35,17,,free_viewing,,5863,3599,359.9,10,922.99,478.46000000000004
edf35,18,,free_viewing,,6063,3801,316.75,12,862.6750000000001,444.8083333333334
edf35,19,English,sentence_audio,passive,10655,3413,379.22222222222223,9,980.7888888888889,473.0111111111112
edf35,2,,free_viewing,,5677,4105,293.2142857142857,14,970.8857142857144,427.84285714285704
edf35,20,English,sentence_audio,passive,10181,3439,491.2857142857143,7,905.9857142857143,497.87142857142857
edf35,21,English,sentence_audio,passive,10502,3718,464.75,8,949.3375000000001,497.5875
edf35,22,English,sentence_audio,passive_dropped_agent,10642,3130,313.0,10,933.7400000000001,474.4200000000001
edf35,23,English,sentence_audio,passive_dropped_agent,10276,3638,363.8,10,797.22,499.2
edf35,24,English,sentence_audio,passive_dropped_agent,10625,3613,401.44444444444446,9,920.1777777777778,425.6
edf35,25,Punjabi,sentence_audio,active,10920,3626,329.6363636363636,11,970.1090909090909,374.71818181818185
edf35,26,Punjabi,sentence_audio,active,10640,3594,399.3333333333333,9,888.2111111111112,523.5333333333333
edf35,27,Punjabi,sentence_audio,active,10830,3308,413.5,8,847.0999999999999,430.84999999999997
edf35,28,Punjabi,sentence_audio,passive,10775,3561,445.125,8,894.075,568.9125
edf35,29,Punjabi,sentence_audio,passive,10903,3787,473.375,8,1041.7875000000001,425.45000000000005
edf35,3,,free_viewing,,5788,4248,424.8,10,964.9,556.5699999999999
edf35,30,Punjabi,sentence_audio,passive,11043,3283,298.45454545454544,11,859.0363636363636,491.9
edf35,31,Punjabi,sentence_audio,passive_dropped_agent,10549,3658,281.38461538461536,13,912.8230769230769,450.03846153846155
edf35,32,Punjabi,sentence_audio,passive_dropped_agent,10305,3491,349.1,10,944.25,491.94000000000005
edf35,33,Punjabi,sentence_audio,passive_dropped_agent,10542,3436,286.3333333333333,12,1051.4750000000001,455.25833333333327
edf35,34,English,sentence_audio,active,10334,3540,354.0,10,874.74,552.45
edf35,35,English,sentence_audio,active,10604,3460,384.44444444444446,9,953.7555555555555,434.25555555555565
edf35,36,English,sentence_audio,active,10306,3356,419.5,8,844.125,424.63750000000005
edf35,4,,free_viewing,,5739,4019,365.3636363636364,11,913.3545454545455,488.84545454545463
edf35,5,,free_viewing,,5775,3827,382.7,10,1018.0,513.7900000000002
edf35,6,,free_viewing,,6053,3817,381.7,10,962.6299999999999,472.2
edf35,7,,free_viewing,,5651,3833,319.4166666666667,12,829.7083333333334,528.1333333333333
edf35,8,,free_viewing,,5963,4230,423.0,10,1071.15,509.03999999999996
edf35,9,,free_viewing,,6100,3704,336.72727272727275,11,797.3636363636364,640.1727272727273
edf36,10,,free_viewing,,5936,4438,554.75,8,1034.0,405.2
edf36,11,,free_viewing,,5936,4262,426.2,10,1066.6799999999998,462.16999999999996
edf36,12,,free_viewing,,5952,4272,534.0,8,941.9125000000001,513.3625
edf36,13,,free_viewing,,5864,4182,380.1818181818182,11,856.3727272727273,537.6545454545455
edf36,14,,free_viewing,,5882,4200,525.0,8,910.0250000000001,533.0
edf36,15,,free_viewing,,5781,4311,479.0,9,969.9666666666667,683.7555555555556
edf36,16,,free_viewing,,5768,4414,490.44444444444446,9,995.5777777777779,421.15555555555557
edf36,17,,free_viewing,,5738,4416,441.6,10,913.4300000000001,717.44
edf36,18,,free_viewing,,6132,4496,562.0,8,959.3874999999999,571.95
edf36,19,English,sentence_audio,passive_dropped_agent,10685,4339,867.8,5,956.86,467.5
edf36,2,,free_viewing,,6107,4199,381.72727272727275,11,976.2909090909092,516.1999999999999
edf36,20,English,sentence_audio,passive_dropped_agent,10865,4411,367.5833333333333,12,944.3583333333332,532.8583333333333
edf36,21,English,sentence_audio,passive_dropped_agent,10457,4357,622.4285714285714,7,942.1142857142858,573.3571428571428
edf36,22,Punjabi,sentence_audio,active,10228,4354,622.0,7,1274.7857142857142,637.6714285714287
edf36,23,Punjabi,sentence_audio,active,10533,4473,447.3,10,896.3800000000001,507.71000000000004
edf36,24,Punjabi,sentence_audio,active,11134,4230,302.14285714285717,14,926.6214285714285,550.4428571428572
edf36,25,Punjabi,sentence_audio,passive,10439,4267,355.5833333333333,12,915.9,485.76666666666665
edf36,26,Punjabi,sentence_audio,passive,10882,4392,366.0,12,831.3833333333333,626.1083333333333
edf36,27,Punjabi,sentence_audio,passive,11147,4443,444.3,10,873.99,535.87
edf36,28,Punjabi,sentence_audio,passive_dropped_agent,10287,4503,409.3636363636364,11,876.4545454545455,717.5454545454545
edf36,29,Punjabi,sentence_audio,passive_dropped_agent,10394,4262,355.1666666666667,12,953.8916666666668,454.49999999999994
edf36,3,,free_viewing,,5813,4495,408.6363636363636,11,898.0909090909092,535.9181818181818
edf36,30,Punjabi,sentence_audio,passive_dropped_agent,10620,4524,646.2857142857143,7,853.8142857142857,570.7285714285714
edf36,31,English,sentence_audio,active,10931,4165,320.38461538461536,13,900.0692307692308,342.0153846153847
edf36,32,English,sentence_audio,active,11162,4072,407.2,10,890.21,486.2299999999999
edf36,33,English,sentence_audio,active,10510,4230,384.54545454545456,11,1036.5545454545454,477.79999999999995
edf36,34,English,sentence_audio,passive,10642,4120,316.9230769230769,13,873.8923076923076,664.5923076923076
edf36,35,English,sentence_audio,passive,10855,4503,750.5,6,979.8833333333332,701.8166666666666
edf36,36,English,sentence_audio,passive,10593,4553,650.4285714285714,7,854.9285714285714,451.3142857142857
edf36,4,,free_viewing,,6074,4246,424.6,10,878.4200000000001,545.2900000000001
edf36,5,,free_viewing,,5952,4346,543.25,8,913.1374999999999,521.7249999999999
edf36,6,,free_viewing,,5705,4237,529.625,8,907.55,409.2
edf36,7,,free_viewing,,5710,4524,1131.0,4,988.55,617.125
edf36,8,,free_viewing,,5736,4554,759.0,6,823.6666666666666,642.5500000000001
edf36,9,,free_viewing,,5905,4373,728.8333333333334,6,1010.4166666666666,599.65
edf37,1,,free_viewing,,5765,4267,304.7857142857143,14,935.5642857142857,343.7571428571428
edf37,10,,free_viewing,,6036,4210,421.0,10,894.8299999999999,446.73999999999995
edf37,11,,free_viewing,,5933,4183,418.3,10,987.1800000000001,418.28999999999996
edf37,12,,free_viewing,,5641,4319,431.9,10,861.4900000000001,544.6
edf37,13,,free_viewing,,5760,4158,244.58823529411765,17,990.0529411764707,711.1470588235293
edf37,14,,free_viewing,,5850,4282,251.88235294117646,17,930.935294117647,724.8176470588235
edf37,15,,free_viewing,,5786,4200,280.0,15,926.3466666666668,591.78
edf37,16,,free_viewing,,5772,4258,212.9,20,950.7900000000002,519.0600000000001
edf37,17,,free_viewing,,5906,4264,304.57142857142856,14,977.892857142857,389.4142857142857
edf37,18,,free_viewing,,5927,4279,329.15384615384613,13,858.823076923077,397.8461538461539
edf37,19,Punjabi,sentence_audio,active,10838,4314,253.76470588235293,17,875.6235294117646,630.4058823529411
edf37,2,,free_viewing,,6119,4419,339.9230769230769,13,873.7692307692306,468.0615384615384
edf37,20,Punjabi,sentence_audio,active,11070,4160,378.1818181818182,11,879.7545454545456,433.7363636363636
edf37,21,Punjabi,sentence_audio,active,10977,4364,311.7142857142857,14,948.4714285714284,415.12142857142857
edf37,22,Punjabi,sentence_audio,passive,10905,4372,336.3076923076923,13,836.2538461538462,615.6461538461538
edf37,23,Punjabi,sentence_audio,passive,11141,4307,307.64285714285717,14,904.4428571428572,456.7428571428572
edf37,24,Punjabi,sentence_audio,passive,10578,4066,254.125,16,829.4875000000001,395.975
edf37,25,Punjabi,sentence_audio,passive_dropped_agent,11140,4096,315.0769230769231,13,855.2615384615383,500.1
edf37,26,Punjabi,sentence_audio,passive_dropped_agent,10872,4112,216.42105263157896,19,967.3000000000001,445.03157894736836
edf37,27,Punjabi,sentence_audio,passive_dropped_agent,10633,4281,356.75,12,863.0666666666667,431.77500000000003
edf37,28,English,sentence_audio,active,10533,4227,301.92857142857144,14,915.8071428571427,484.0571428571428
edf37,29,English,sentence_audio,active,10564,4378,312.7142857142857,14,889.9714285714286,553.1
edf37,3,,free_viewing,,5773,3791,223.0,17,847.0823529411764,534.1823529411765
edf37,30,English,sentence_audio,active,10415,4585,573.125,8,954.5375000000001,408.0
edf37,31,English,sentence_audio,passive,10465,4107,241.58823529411765,17,953.4,688.4235294117648
edf37,32,English,sentence_audio,passive,10529,4359,335.3076923076923,13,960.6923076923078,731.3846153846152
edf37,33,English,sentence_audio,passive,10621,4591,353.15384615384613,13,907.8076923076923,527.3076923076922
edf37,34,English,sentence_audio,passive_dropped_agent,10748,4412,294.1333333333333,15,941.7733333333333,548.1666666666666
edf37,35,English,sentence_audio,passive_dropped_agent,10933,3205,320.5,10,987.11,454.02
edf37,36,English,sentence_audio,passive_dropped_agent,10651,3889,194.45,20,818.0699999999999,531.8399999999999
edf37,4,,free_viewing,,5782,4132,344.3333333333333,12,906.8333333333335,493.6666666666667
edf37,5,,free_viewing,,5941,4131,344.25,12,987.9583333333335,480.62500000000006
edf37,6,,free_viewing,,5736,4252,327.0769230769231,13,862.0307692307692,527.2538461538462
edf37,7,,free_viewing,,5937,3971,220.61111111111111,18,823.9722222222222,584.1055555555556
edf37,8,,free_viewing,,5741,4273,267.0625,16,1005.3500000000001,384.85625
edf37,9,,free_viewing,,5760,4442,341.6923076923077,13,898.4846153846155,531.2846153846153
edf38,1,,free_viewing,,5807,4525,377.0833333333333,12,991.9416666666665,438.0333333333333
edf38,10,,free_viewing,,5843,4135,459.44444444444446,9,1060.8444444444444,564.0555555555554
edf38,11,,free_viewing,,6092,3890,389.0,10,984.1700000000001,555.33
edf38,12,,free_viewing,,5659,4276,285.06666666666666,15,908.8133333333333,485.2
edf38,13,,free_viewing,,5955,4312,287.46666666666664,15,902.1733333333334,611.4599999999999
edf38,14,,free_viewing,,5894,4300,390.90909090909093,11,1056.527272727273,487.93636363636364
edf38,15,,free_viewing,,5831,4391,337.7692307692308,13,908.2076923076924,533.6923076923077
edf38,16,,free_viewing,,5902,4262,304.42857142857144,14,1069.7285714285715,479.7785714285714
edf38,17,,free_viewing,,6133,4407,489.6666666666667,9,1008.0333333333334,582.3888888888889
edf38,18,,free_viewing,,6052,4404,367.0,12,926.5750000000002,524.9416666666667
edf38,19,Punjabi,sentence_audio,passive,10445,4293,268.3125,16,972.90625,463.19999999999993
edf38,2,,free_viewing,,5719,4167,231.5,18,936.6111111111111,459.76111111111106
edf38,20,Punjabi,sentence_audio,passive,10630,4400,733.3333333333334,6,980.4166666666666,481.7833333333333
edf38,21,Punjabi,sentence_audio,passive,10577,4164,260.25,16,986.7937499999999,482.8187500000001
edf38,22,Punjabi,sentence_audio,passive_dropped_agent,10842,4410,367.5,12,947.7083333333334,735.3666666666667
edf38,23,Punjabi,sentence_audio,passive_dropped_agent,10711,4076,271.73333333333335,15,914.0133333333331,413.74666666666667
edf38,24,Punjabi,sentence_audio,passive_dropped_agent,10399,4269,304.92857142857144,14,920.0142857142857,398.5214285714286
edf38,25,English,sentence_audio,active,10948,4110,256.875,16,901.0375,555.48125
edf38,26,English,sentence_audio,active,10978,4050,238.23529411764707,17,953.3117647058823,406.69411764705876
edf38,27,English,sentence_audio,active,11002,4158,415.8,10,879.0,431.7900000000001
edf38,28,English,sentence_audio,passive,10317,4027,366.09090909090907,11,1127.4272727272728,413.60909090909087
edf38,29,English,sentence_audio,passive,10572,4206,323.53846153846155,13,957.5999999999999,447.20769230769235
edf38,3,,free_viewing,,5985,4245,326.53846153846155,13,896.0153846153845,624.4384615384615
edf38,30,English,sentence_audio,passive,10413,4163,416.3,10,964.4300000000001,423.68
edf38,31,English,sentence_audio,passive_dropped_agent,10328,4630,356.15384615384613,13,967.7230769230769,672.1076923076924
edf38,32,English,sentence_audio,passive_dropped_agent,10419,4389,399.0,11,945.8727272727272,610.0818181818182
edf38,33,English,sentence_audio,passive_dropped_agent,10327,4179,278.6,15,908.4800000000001,462.74666666666667
edf38,34,Punjabi,sentence_audio,active,11174,4472,298.1333333333333,15,955.6533333333334,487.06666666666666
edf38,35,Punjabi,sentence_audio,active,10208,4508,346.7692307692308,13,1023.8153846153847,488.7769230769231
edf38,36,Punjabi,sentence_audio,active,10478,4142,295.85714285714283,14,864.3285714285714,572.8142857142858
edf38,4,,free_viewing,,5670,4322,270.125,16,1001.6562500000001,439.70625
edf38,5,,free_viewing,,5726,4426,402.3636363636364,11,880.8090909090909,537.5545454545454
edf38,6,,free_viewing,,5883,4315,269.6875,16,690.9937500000001,500.66875
edf38,7,,free_viewing,,5969,4489,498.77777777777777,9,934.5888888888888,471.77777777777777
edf38,8,,free_viewing,,6105,4291,357.5833333333333,12,995.2166666666667,502.4083333333333
edf38,9,,free_viewing,,5907,4363,290.8666666666667,15,895.0333333333334,442.62666666666667
edf39,1,,free_viewing,,6137,4373,336.38461538461536,13,942.1846153846152,458.576923076923
edf39,10,,free_viewing,,5835,4223,527.875,8,1011.2499999999999,479.70000000000005
edf39,11,,free_viewing,,6063,4035,310.38461538461536,13,975.6076923076923,501.2384615384615
edf39,12,,free_viewing,,5988,4064,312.61538461538464,13,1121.0923076923077,444.8846153846153
edf39,13,,free_viewing,,5934,4152,346.0,12,1010.1500000000001,529.2416666666667
edf39,14,,free_viewing,,5999,3933,437.0,9,845.4333333333334,502.9111111111111
edf39,15,,free_viewing,,6052,4228,384.3636363636364,11,944.9090909090909,614.5272727272727
edf39,16,,free_viewing,,5767,4396,488.44444444444446,9,913.4666666666667,470.0222222222221
edf39,17,,free_viewing,,5693,3773,471.625,8,875.8875,484.0125
edf39,18,,free_viewing,,5903,3864,276.0,14,926.2642857142856,556.3142857142857
edf39,19,Punjabi,sentence_audio,passive_dropped_agent,10623,4213,300.92857142857144,14,911.3357142857145,635.85
edf39,2,,free_viewing,,5857,4035,366.8181818181818,11,994.1,661.2363636363635
edf39,20,Punjabi,sentence_audio,passive_dropped_agent,10327,4285,357.0833333333333,12,921.3916666666664,471.6000000000001
edf39,21,Punjabi,sentence_audio,passive_dropped_agent,10173,4306,331.2307692307692,13,960.6384615384615,481.52307692307687
edf39,22,English,sentence_audio,active,10251,4107,273.8,15,882.1733333333334,576.92
edf39,23,English,sentence_audio,active,10673,3861,321.75,12,1014.5833333333331,544.1083333333333
edf39,24,English,sentence_audio,active,10803,4069,290.64285714285717,14,971.9000000000002,378.2714285714286
edf39,25,English,sentence_audio,passive,10241,3821,272.92857142857144,14,999.3714285714285,593.9857142857144
edf39,26,English,sentence_audio,passive,10335,4175,298.2142857142857,14,1094.4714285714285,464.34285714285716
edf39,27,English,sentence_audio,passive,11132,3892,324.3333333333333,12,933.225,591.65
edf39,28,English,sentence_audio,passive_dropped_agent,10993,3953,329.4166666666667,12,1213.2833333333335,582.0833333333333
edf39,29,English,sentence_audio,passive_dropped_agent,10752,4544,908.8,5,956.5200000000001,501.44000000000005
edf39,3,,free_viewing,,5671,4181,418.1,10,901.43,601.3800000000001
edf39,30,English,sentence_audio,passive_dropped_agent,10635,4531,906.2,5,1084.8200000000002,499.43999999999994
edf39,31,Punjabi,sentence_audio,active,10299,3993,285.2142857142857,14,935.5571428571429,610.1999999999999
edf39,32,Punjabi,sentence_audio,active,10636,4188,322.15384615384613,13,990.853846153846,445.73076923076917
edf39,33,Punjabi,sentence_audio,active,10406,4342,394.72727272727275,11,885.1090909090908,459.9818181818182
edf39,34,Punjabi,sentence_audio,passive,11092,4092,341.0,12,998.3416666666667,450.42499999999995
edf39,35,Punjabi,sentence_audio,passive,10425,4241,706.8333333333334,6,1005.5500000000001,464.20000000000005
edf39,36,Punjabi,sentence_audio,passive,10469,4127,294.7857142857143,14,988.9428571428571,531.2428571428571
edf39,4,,free_viewing,,5757,4203,323.3076923076923,13,925.5384615384615,534.576923076923
edf39,5,,free_viewing,,5781,4512,752.0,6,868.9499999999999,711.7666666666668
edf39,6,,free_viewing,,5841,4087,314.38461538461536,13,895.5538461538464,658.6538461538462
edf39,7,,free_viewing,,6081,4173,298.07142857142856,14,1013.1857142857143,485.29285714285714
edf39,8,,free_viewing,,6052,3878,352.54545454545456,11,1018.4818181818181,518.6999999999999
edf39,9,,free_viewing,,6025,4379,364.9166666666667,12,995.9416666666667,427.075
edf40,1,,free_viewing,,5809,4203,280.2,15,906.52,459.56
edf40,10,,free_viewing,,5860,4266,328.15384615384613,13,963.123076923077,394.4153846153846
edf40,11,,free_viewing,,5979,4394,488.22222222222223,9,990.3888888888889,371.8888888888889
edf40,12,,free_viewing,,6015,4440,444.0,10,1104.1600000000003,402.61999999999995
edf40,13,,free_viewing,,6011,4255,265.9375,16,908.1500000000001,440.38750000000005
edf40,14,,free_viewing,,5952,4232,248.94117647058823,17,1024.935294117647,519.9588235294117
edf40,15,,free_viewing,,5820,4212,234.0,18,1017.2333333333333,384.9888888888889
edf40,16,,free_viewing,,5781,4435,369.5833333333333,12,918.6916666666666,458.7583333333334
edf40,17,,free_viewing,,5999,4213,234.05555555555554,18,1051.072222222222,399.4277777777778
edf40,18,,free_viewing,,6105,4545,505.0,9,958.8222222222224,642.5666666666667
edf40,19,English,sentence_audio,active,10433,4261,284.06666666666666,15,959.3266666666666,466.3933333333333
edf40,2,,free_viewing,,5820,4414,401.27272727272725,11,963.3272727272728,639.8909090909091
edf40,20,English,sentence_audio,active,10989,3705,247.0,15,961.6533333333334,435.53333333333336
edf40,21,English,sentence_audio,active,10560,4400,366.6666666666667,12,991.5250000000001,471.7416666666666
edf40,22,English,sentence_audio,passive,10908,3740,340.0,11,926.3727272727273,540.3727272727273
edf40,23,English,sentence_audio,passive,10792,4318,308.42857142857144,14,1021.4,402.45714285714286
edf40,24,English,sentence_audio,passive,10781,4123,317.15384615384613,13,1029.7230769230769,365.0615384615385
edf40,25,English,sentence_audio,passive_dropped_agent,10456,4152,461.3333333333333,9,911.0222222222224,472.3666666666667
edf40,26,English,sentence_audio,passive_dropped_agent,10533,4359,544.875,8,1026.5874999999999,347.48749999999995
edf40,27,English,sentence_audio,passive_dropped_agent,10913,4014,334.5,12,918.8583333333335,464.5833333333334
edf40,28,Punjabi,sentence_audio,active,11046,4192,322.46153846153845,13,1030.4230769230767,388.2461538461539
edf40,29,Punjabi,sentence_audio,active,10703,4005,210.78947368421052,19,939.578947368421,421.05263157894734
edf40,3,,free_viewing,,5890,4420,884.0,5,979.2199999999999,379.91999999999996
edf40,30,Punjabi,sentence_audio,active,10981,3816,224.47058823529412,17,969.1705882352942,470.2294117647059
edf40,31,Punjabi,sentence_audio,passive,10930,4032,252.0,16,958.6562500000001,703.975
edf40,32,Punjabi,sentence_audio,passive,11167,4191,419.1,10,996.78,576.1599999999999
edf40,33,Punjabi,sentence_audio,passive,10195,4433,554.125,8,988.4875,456.775
edf40,34,Punjabi,sentence_audio,passive_dropped_agent,10951,4271,427.1,10,934.51,559.22
edf40,35,Punjabi,sentence_audio,passive_dropped_agent,10434,4154,377.6363636363636,11,1030.8,482.69090909090914
edf40,36,Punjabi,sentence_audio,passive_dropped_agent,10344,3966,264.4,15,918.2,430.23999999999995
edf40,4,,free_viewing,,6021,4342,482.44444444444446,9,1021.6666666666666,418.1333333333333
edf40,5,,free_viewing,,6065,4345,310.35714285714283,14,1001.2499999999999,690.7142857142857
edf40,6,,free_viewing,,5838,4270,474.44444444444446,9,939.2111111111112,518.6888888888889
edf40,7,,free_viewing,,5869,4435,554.375,8,975.7375000000001,505.15000000000003
edf40,8,,free_viewing,,5713,4473,559.125,8,988.5250000000002,489.91249999999997
edf40,9,,free_viewing,,5729,4441,444.1,10,905.0099999999999,474.65999999999997
edf41,1,,free_viewing,,5654,3998,210.42105263157896,19,931.9789473684211,425.66842105263163
edf41,10,,free_viewing,,6100,4158,297.0,14,922.092857142857,511.35714285714283
edf41,11,,free_viewing,,6135,3509,194.94444444444446,18,1050.622222222222,382.4388888888889
edf41,12,,free_viewing,,5782,4160,277.3333333333333,15,893.2,447.77333333333337
edf41,13,,free_viewing,,5694,4006,235.64705882352942,17,888.7529411764706,543.9117647058823
edf41,14,,free_viewing,,5999,4017,251.0625,16,984.15,631.9875
edf41,15,,free_viewing,,5862,3804,271.7142857142857,14,937.7714285714286,398.5928571428571
edf41,16,,free_viewing,,5669,4007,267.1333333333333,15,911.1533333333332,449.87333333333333
edf41,17,,free_viewing,,5796,4158,415.8,10,850.01,465.38
edf41,18,,free_viewing,,5805,4177,596.7142857142857,7,921.7,423.68571428571437
edf41,19,English,sentence_audio,passive,10615,4023,287.35714285714283,14,868.1999999999999,422.8785714285714
edf41,2,,free_viewing,,5765,4353,621.8571428571429,7,966.0571428571428,362.2714285714286
edf41,20,English,sentence_audio,passive,10844,4616,769.3333333333334,6,896.5499999999998,433.8
edf41,21,English,sentence_audio,passive,10982,4426,491.77777777777777,9,872.9666666666667,465.87777777777774
edf41,22,English,sentence_audio,passive_dropped_agent,10280,3320,301.8181818181818,11,811.3909090909091,565.6090909090909
edf41,23,English,sentence_audio,passive_dropped_agent,10360,3852,350.1818181818182,11,970.0636363636364,561.4818181818181
edf41,24,English,sentence_audio,passive_dropped_agent,10621,3950,282.14285714285717,14,968.5999999999998,399.15
edf41,25,Punjabi,sentence_audio,active,10815,3567,209.8235294117647,17,812.770588235294,577.9470588235295
edf41,26,Punjabi,sentence_audio,active,10922,3680,230.0,16,839.71875,402.26875
edf41,27,Punjabi,sentence_audio,active,10667,3407,262.0769230769231,13,861.3846153846154,491.6846153846153
edf41,28,Punjabi,sentence_audio,passive,10227,3402,261.6923076923077,13,958.2846153846154,387.81538461538463
edf41,29,Punjabi,sentence_audio,passive,10618,3944,657.3333333333334,6,779.7833333333333,458.9333333333334
edf41,3,,free_viewing,,6016,4390,731.6666666666666,6,860.35,481.3833333333334
edf41,30,Punjabi,sentence_audio,passive,10566,3528,320.72727272727275,11,953.4363636363636,358.90909090909093
edf41,31,Punjabi,sentence_audio,passive_dropped_agent,10517,4034,448.22222222222223,9,899.6777777777777,622.8444444444444
edf41,32,Punjabi,sentence_audio,passive_dropped_agent,10748,3784,315.3333333333333,12,890.5583333333334,572.1583333333334
edf41,33,Punjabi,sentence_audio,passive_dropped_agent,10759,3115,283.1818181818182,11,892.8818181818184,507.50909090909096
edf41,34,English,sentence_audio,active,10883,3759,313.25,12,901.2333333333335,498.8166666666666
edf41,35,English,sentence_audio,active,10299,3599,327.1818181818182,11,928.0545454545455,377.9181818181818
edf41,36,English,sentence_audio,active,11063,3915,489.375,8,763.3875,465.2
edf41,4,,free_viewing,,5691,4547,1515.6666666666667,3,911.4,368.2
edf41,5,,free_viewing,,5980,4242,353.5,12,862.4833333333335,470.5833333333333
edf41,6,,free_viewing,,5899,4223,351.9166666666667,12,947.0749999999999,500.91666666666674
edf41,7,,free_viewing,,5953,4275,534.375,8,864.9625000000001,296.0875
edf41,8,,free_viewing,,5663,4089,371.72727272727275,11,797.1363636363636,351.6545454545455
edf41,9,,free_viewing,,6085,3711,218.2941176470588,17,874.1294117647059,381.3235294117647
edf42,1,,free_viewing,,5677,4075,226.38888888888889,18,983.6666666666666,521.3944444444445
