participant_id,trial_id,TRIAL_INDEX,aoi_type,sentence,voice_id,image_id,stim_id,total_fixation_duration,mean_fixation_duration,median_fixation_duration,n_fixations,first_fixation_time,last_fixation_time,time_to_first_fixation
edf01,edf01_25,25,object,exp_images/sentences/active_man_box.jpg,ACT,IMG_05,STIM_59,1972,986.0,986.0,2,7900,10160,2537
edf01,edf01_25,25,other,exp_images/sentences/active_man_box.jpg,ACT,IMG_05,STIM_59,323,161.5,161.5,2,5608,10355,245
edf01,edf01_25,25,subject,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,2672,890.6666666666666,1136.0,3,5872,9746,509
edf01,edf01_25,25,subject,exp_images/sentences/active_man_box.jpg,ACT,IMG_05,STIM_59,2323,1161.5,1161.5,2,5363,7872,0
edf01,edf01_26,26,object,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,3248,1082.6666666666667,1144.0,3,5714,9634,369
edf01,edf01_26,26,object,exp_images/sentences/active_girl_sapling.jpg,ACT,IMG_03,STIM_57,2607,217.25,215.0,12,5552,10337,207
edf01,edf01_26,26,other,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,364,364.0,364.0,1,9666,10028,4321
edf01,edf01_26,26,other,exp_images/sentences/active_girl_sapling.jpg,ACT,IMG_03,STIM_57,804,268.0,330.0,3,7530,9216,2185
edf01,edf01_26,26,subject,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,1057,264.25,278.0,4,5418,10411,73
edf01,edf01_26,26,subject,exp_images/sentences/active_girl_sapling.jpg,ACT,IMG_03,STIM_57,813,203.25,199.0,4,5345,7472,0
edf01,edf01_27,27,object,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,2695,299.44444444444446,226.0,9,6364,11145,267
edf01,edf01_27,27,object,exp_images/sentences/active_man_shrub.jpg,ACT,IMG_04,STIM_58,1842,614.0,564.0,3,6288,8174,191
edf01,edf01_27,27,other,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,664,332.0,332.0,2,7434,8588,1337
edf01,edf01_27,27,subject,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,1066,533.0,533.0,2,6152,9954,55
edf01,edf01_27,27,subject,exp_images/sentences/active_man_shrub.jpg,ACT,IMG_04,STIM_58,2996,599.2,175.0,5,6097,11091,0
edf01,edf01_28,28,object,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,1270,1270.0,1270.0,1,7330,8598,2159
edf01,edf01_28,28,object,exp_images/sentences/passive_dog_hole.jpg,PWA,IMG_13,STIM_85,1069,356.3333333333333,312.0,3,5678,10163,507
edf01,edf01_28,28,other,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,568,284.0,284.0,2,6522,7298,1351
edf01,edf01_28,28,other,exp_images/sentences/passive_dog_hole.jpg,PWA,IMG_13,STIM_85,960,320.0,288.0,3,5480,7834,309
edf01,edf01_28,28,subject,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,2728,454.6666666666667,303.0,6,6090,11082,919
edf01,edf01_28,28,subject,exp_images/sentences/passive_dog_hole.jpg,PWA,IMG_13,STIM_85,2297,574.25,495.0,4,5171,9482,0
edf01,edf01_29,29,object,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,3696,739.2,786.0,5,5762,10430,325
edf01,edf01_29,29,object,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,336,168.0,168.0,2,6216,6572,779
edf01,edf01_29,29,other,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,289,289.0,289.0,1,5437,5724,0
edf01,edf01_29,29,other,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,988,197.6,196.0,5,5984,10976,547
edf01,edf01_29,29,subject,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,706,353.0,353.0,2,7088,7918,1651
edf01,edf01_29,29,subject,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,2808,351.0,221.0,8,6772,10646,1335
edf01,edf01_3,3,object,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,1620,270.0,180.0,6,1346,3772,365
edf01,edf01_3,3,object,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,3432,490.2857142857143,404.0,7,2382,6032,1401
edf01,edf01_3,3,other,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,488,488.0,488.0,1,3802,4288,2821
edf01,edf01_3,3,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,2158,269.75,222.0,8,981,5973,0
edf01,edf01_3,3,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,1243,414.3333333333333,287.0,3,1039,2332,58
edf01,edf01_30,30,object,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,2768,461.3333333333333,457.0,6,5514,9890,252
edf01,edf01_30,30,object,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,1224,408.0,284.0,3,6100,7368,838
edf01,edf01_30,30,other,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,420,210.0,210.0,2,5262,10254,0
edf01,edf01_30,30,other,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,906,302.0,164.0,3,5740,7972,478
edf01,edf01_30,30,subject,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,1390,463.3333333333333,402.0,3,6616,8050,1354
edf01,edf01_30,30,subject,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,2322,580.5,528.0,4,7998,10732,2736
edf01,edf01_31,31,object,exp_images/sentences/noagent_artist_picture.jpg,PNA,IMG_07,STIM_97,3017,502.8333333333333,488.0,6,5685,10168,482
edf01,edf01_31,31,object,exp_images/sentences/passive_artist_picture.jpg,PWA,IMG_07,STIM_79,4519,451.9,398.0,10,5203,10196,0
edf01,edf01_31,31,subject,exp_images/sentences/noagent_artist_picture.jpg,PNA,IMG_07,STIM_97,1408,281.6,286.0,5,6622,10678,1419
edf01,edf01_31,31,subject,exp_images/sentences/passive_artist_picture.jpg,PWA,IMG_07,STIM_79,192,192.0,192.0,1,5734,5924,531
edf01,edf01_32,32,object,exp_images/sentences/noagent_girl_cake.jpg,PNA,IMG_15,STIM_105,2044,408.8,182.0,5,5900,8934,243
edf01,edf01_32,32,object,exp_images/sentences/passive_girl_cake.jpg,PWA,IMG_15,STIM_87,4692,782.0,763.0,6,5920,10792,263
edf01,edf01_32,32,other,exp_images/sentences/noagent_girl_cake.jpg,PNA,IMG_15,STIM_105,1894,947.0,947.0,2,5657,10649,0
edf01,edf01_32,32,other,exp_images/sentences/passive_girl_cake.jpg,PWA,IMG_15,STIM_87,92,92.0,92.0,1,10820,10912,5163
edf01,edf01_32,32,subject,exp_images/sentences/noagent_girl_cake.jpg,PNA,IMG_15,STIM_105,666,333.0,333.0,2,6964,7646,1307
edf01,edf01_33,33,object,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,870,290.0,294.0,3,6254,9700,847
edf01,edf01_33,33,object,exp_images/sentences/passive_girl_window.jpg,PWA,IMG_02,STIM_74,2808,401.14285714285717,280.0,7,5674,10400,267
edf01,edf01_33,33,other,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,200,200.0,200.0,1,7056,7254,1649
edf01,edf01_33,33,other,exp_images/sentences/passive_girl_window.jpg,PWA,IMG_02,STIM_74,231,231.0,231.0,1,5407,5636,0
edf01,edf01_33,33,subject,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,3270,654.0,568.0,5,6014,11006,607
edf01,edf01_33,33,subject,exp_images/sentences/passive_girl_window.jpg,PWA,IMG_02,STIM_74,1614,538.0,546.0,3,6298,8732,891
edf01,edf01_34,34,object,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,3464,692.8,612.0,5,6512,11018,568
edf01,edf01_34,34,object,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,2306,768.6666666666666,278.0,3,5944,9674,0
edf01,edf01_34,34,other,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,654,218.0,136.0,3,8328,9036,2384
edf01,edf01_34,34,other,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,1300,1300.0,1300.0,1,6496,7794,552
edf01,edf01_34,34,subject,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,222,222.0,222.0,1,6252,6472,308
edf01,edf01_34,34,subject,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,1194,597.0,597.0,2,9706,10936,3762
edf01,edf01_35,35,object,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,1264,316.0,87.0,4,5650,7140,246
edf01,edf01_35,35,object,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,IMG_18,STIM_108,2470,352.85714285714283,392.0,7,6074,10828,670
edf01,edf01_35,35,other,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,IMG_18,STIM_108,834,278.0,178.0,3,5858,7944,454
edf01,edf01_35,35,subject,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,3409,1136.3333333333333,224.0,3,5404,10395,0
edf01,edf01_35,35,subject,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,IMG_18,STIM_108,1210,403.3333333333333,386.0,3,6778,8836,1374
edf01,edf01_36,36,object,exp_images/sentences/Vase.jpg,ACT,IMG_08,STIM_08,4657,2328.5,2328.5,2,6099,11092,265
edf01,edf01_36,36,object,exp_images/sentences/noagent_boy_vase.jpg,PNA,IMG_08,STIM_98,3836,639.3333333333334,240.0,6,5834,10826,0
edf01,edf01_4,4,object,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,792,264.0,186.0,3,1294,2130,633
edf01,edf01_4,4,object,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,1344,672.0,672.0,2,928,2294,267
edf01,edf01_4,4,other,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,1742,290.3333333333333,327.0,6,1096,5838,435
edf01,edf01_4,4,other,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,701,350.5,350.5,2,661,3452,0
edf01,edf01_4,4,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,1930,386.0,258.0,5,2180,6088,1519
edf01,edf01_4,4,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,2540,254.0,229.0,10,2346,5654,1685
edf01,edf01_5,5,object,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,2058,686.0,402.0,3,1184,5992,339
edf01,edf01_5,5,object,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,3324,255.69230769230768,190.0,13,845,5837,0
edf01,edf01_5,5,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,2316,330.85714285714283,268.0,7,1608,4278,763
edf01,edf01_5,5,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,1216,405.3333333333333,354.0,3,1974,3220,1129
edf01,edf01_6,6,object,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,1411,201.57142857142858,172.0,7,1135,2668,328
edf01,edf01_6,6,object,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,1121,373.6666666666667,373.0,3,807,1970,0
edf01,edf01_6,6,other,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,187,187.0,187.0,1,5940,6127,5133
edf01,edf01_6,6,other,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,1072,536.0,536.0,2,2006,3092,1199
edf01,edf01_6,6,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,2842,406.0,244.0,7,2694,5918,1887
edf01,edf01_6,6,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,2532,422.0,384.0,6,3132,5800,2325
edf01,edf01_7,7,object,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,2705,338.125,289.5,8,823,5816,117
edf01,edf01_7,7,object,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,854,170.8,184.0,5,962,4526,256
edf01,edf01_7,7,other,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,1396,174.5,171.0,8,706,3782,0
edf01,edf01_7,7,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,1790,358.0,336.0,5,2512,4412,1806
edf01,edf01_7,7,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,1974,282.0,180.0,7,1414,5698,708
edf01,edf01_8,8,object,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,2314,289.25,282.0,8,1252,5612,545
edf01,edf01_8,8,object,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,1672,557.3333333333334,478.0,3,1116,5418,409
edf01,edf01_8,8,other,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,270,270.0,270.0,1,950,1218,243
edf01,edf01_8,8,other,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,721,180.25,168.0,4,960,5699,253
edf01,edf01_8,8,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,1990,331.6666666666667,283.0,6,2482,5942,1775
edf01,edf01_8,8,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,2127,354.5,359.5,6,707,4192,0
edf01,edf01_9,9,object,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,2288,228.8,177.0,10,1104,5892,213
edf01,edf01_9,9,object,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,3533,441.625,440.0,8,1176,5883,285
edf01,edf01_9,9,other,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,253,253.0,253.0,1,891,1142,0
edf01,edf01_9,9,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,1965,196.5,167.5,10,899,5426,8
edf01,edf01_9,9,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,912,456.0,456.0,2,2684,3616,1793
edf03,edf03_1,1,object,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,1746,249.42857142857142,238.0,7,3850,5762,2803
edf03,edf03_1,1,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,2933,586.6,261.0,5,1047,6038,0
edf03,edf03_10,10,object,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,1974,329.0,231.0,6,1120,5488,280
edf03,edf03_10,10,other,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,510,170.0,158.0,3,3570,5832,2730
edf03,edf03_10,10,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,1430,204.28571428571428,122.0,7,840,4606,0
edf03,edf03_11,11,object,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,937,312.3333333333333,352.0,3,3328,5661,2660
edf03,edf03_11,11,other,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,1702,189.11111111111111,202.0,9,668,5488,0
edf03,edf03_11,11,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,1698,283.0,235.0,6,1198,4402,530
edf03,edf03_12,12,object,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,1598,532.6666666666666,682.0,3,2016,3654,1103
edf03,edf03_12,12,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,3004,273.09090909090907,238.0,11,913,5905,0
edf03,edf03_13,13,object,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,2345,293.125,338.0,8,1242,5709,526
edf03,edf03_13,13,other,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,920,460.0,460.0,2,2090,5170,1374
edf03,edf03_13,13,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,1310,327.5,242.0,4,716,3002,0
edf03,edf03_14,14,object,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,2596,216.33333333333334,199.0,12,1024,5384,0
edf03,edf03_14,14,other,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,666,222.0,200.0,3,3482,6016,2458
edf03,edf03_14,14,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,954,477.0,477.0,2,2736,5690,1712
edf03,edf03_15,15,object,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,3957,395.7,232.0,10,1098,5803,288
edf03,edf03_15,15,other,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,454,227.0,227.0,2,810,4480,0
edf03,edf03_15,15,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,222,222.0,222.0,1,3604,3824,2794
edf03,edf03_16,16,object,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,950,190.0,162.0,5,1314,5604,520
edf03,edf03_16,16,other,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,2624,374.85714285714283,294.0,7,794,5122,0
edf03,edf03_16,16,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,916,229.0,242.0,4,1748,5776,954
edf03,edf03_17,17,object,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,884,294.6666666666667,256.0,3,2606,4756,1518
edf03,edf03_17,17,other,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,588,196.0,144.0,3,1652,6080,564
edf03,edf03_17,17,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,2962,296.2,293.0,10,1088,5894,0
edf03,edf03_18,18,object,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,2338,389.6666666666667,423.0,6,1128,5254,280
edf03,edf03_18,18,other,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,686,228.66666666666666,238.0,3,848,5782,0
edf03,edf03_18,18,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,1322,264.4,240.0,5,1484,5544,636
edf03,edf03_19,19,object,exp_images/sentences/Letter-woa.jpg,PNA,IMG_17,STIM_53,214,214.0,214.0,1,5914,6126,549
edf03,edf03_19,19,subject,exp_images/sentences/Letter-woa.jpg,PNA,IMG_17,STIM_53,4394,338.0,270.0,13,5365,10357,0
edf03,edf03_2,2,object,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,2677,535.4,436.0,5,1348,5813,527
edf03,edf03_2,2,other,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,1187,237.4,250.0,5,821,3962,0
edf03,edf03_2,2,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,724,241.33333333333334,162.0,3,1144,4604,323
edf03,edf03_20,20,object,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,2357,294.625,195.0,8,5689,10682,0
edf03,edf03_20,20,other,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,458,229.0,229.0,2,8828,9336,3139
edf03,edf03_20,20,subject,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,1508,377.0,431.0,4,6426,9806,737
edf03,edf03_21,21,object,exp_images/sentences/Folded-clothes-woa.jpg,PNA,IMG_06,STIM_42,2388,265.3333333333333,240.0,9,5702,10188,238
edf03,edf03_21,21,subject,exp_images/sentences/Folded-clothes-woa.jpg,PNA,IMG_06,STIM_42,1824,260.57142857142856,206.0,7,5464,10456,0
edf03,edf03_22,22,object,exp_images/sentences/active_boy_door.jpg,ACT,IMG_10,STIM_64,502,251.0,251.0,2,8366,8884,2353
edf03,edf03_22,22,other,exp_images/sentences/active_boy_door.jpg,ACT,IMG_10,STIM_64,579,289.5,289.5,2,6013,10134,0
edf03,edf03_22,22,subject,exp_images/sentences/active_boy_door.jpg,ACT,IMG_10,STIM_64,3177,453.85714285714283,484.0,7,6224,11005,211
edf03,edf03_23,23,object,exp_images/sentences/active_girl_lamp.jpg,ACT,IMG_01,STIM_55,2616,290.6666666666667,238.0,9,5448,9940,257
edf03,edf03_23,23,other,exp_images/sentences/active_girl_lamp.jpg,ACT,IMG_01,STIM_55,195,195.0,195.0,1,9988,10183,4797
edf03,edf03_23,23,subject,exp_images/sentences/active_girl_lamp.jpg,ACT,IMG_01,STIM_55,1445,361.25,320.0,4,5191,8346,0
edf03,edf03_24,24,subject,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,4482,280.125,110.0,16,5664,10656,0
edf03,edf03_25,25,object,exp_images/sentences/passive_man_box.jpg,PWA,IMG_05,STIM_77,784,392.0,392.0,2,7656,9788,2332
edf03,edf03_25,25,other,exp_images/sentences/passive_man_box.jpg,PWA,IMG_05,STIM_77,650,216.66666666666666,262.0,3,6658,10068,1334
edf03,edf03_25,25,subject,exp_images/sentences/passive_man_box.jpg,PWA,IMG_05,STIM_77,2674,267.4,223.0,10,5324,10316,0
edf03,edf03_26,26,object,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,2224,317.7142857142857,236.0,7,6806,10716,1083
edf03,edf03_26,26,other,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,226,113.0,113.0,2,7744,9162,2021
edf03,edf03_26,26,subject,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,1405,200.71428571428572,172.0,7,5723,8260,0
edf03,edf03_27,27,object,exp_images/sentences/passive_man_shrub.jpg,PWA,IMG_04,STIM_76,3848,192.4,61.0,20,5372,10172,0
edf03,edf03_28,28,object,exp_images/sentences/noagent_dog_hole.jpg,PNA,IMG_13,STIM_103,1335,333.75,265.5,4,6128,10627,493
edf03,edf03_28,28,other,exp_images/sentences/noagent_dog_hole.jpg,PNA,IMG_13,STIM_103,938,312.6666666666667,252.0,3,7534,10306,1899
edf03,edf03_28,28,subject,exp_images/sentences/noagent_dog_hole.jpg,PNA,IMG_13,STIM_103,2045,292.14285714285717,248.0,7,5635,9828,0
edf03,edf03_29,29,other,exp_images/sentences/noagent_child_frisbee.jpg,PNA,IMG_12,STIM_102,3967,180.3181818181818,115.0,22,5726,10719,0
edf03,edf03_3,3,object,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,3522,503.14285714285717,519.0,7,883,5875,0
edf03,edf03_3,3,other,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,148,148.0,148.0,1,5572,5718,4689
edf03,edf03_3,3,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,884,294.6666666666667,206.0,3,1442,3830,559
edf03,edf03_30,30,object,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,1550,310.0,310.0,5,6324,9890,323
edf03,edf03_30,30,other,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,879,219.75,236.0,4,6001,8748,0
edf03,edf03_30,30,subject,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,1760,352.0,354.0,5,6742,10994,741
edf03,edf03_31,31,object,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,1769,252.71428571428572,275.0,7,6169,10826,0
edf03,edf03_31,31,other,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,128,128.0,128.0,1,10846,10972,4677
edf03,edf03_31,31,subject,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,2164,240.44444444444446,252.0,9,6654,11084,485
edf03,edf03_32,32,object,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,150,150.0,150.0,1,5936,6084,365
edf03,edf03_32,32,other,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,3526,320.54545454545456,280.0,11,5571,10563,0
edf03,edf03_32,32,subject,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,764,382.0,382.0,2,6130,6912,559
edf03,edf03_33,33,object,exp_images/sentences/Window.jpg,ACT,IMG_02,STIM_02,736,245.33333333333334,242.0,3,8312,9448,2678
edf03,edf03_33,33,other,exp_images/sentences/Window.jpg,ACT,IMG_02,STIM_02,446,223.0,223.0,2,9488,9968,3854
edf03,edf03_33,33,subject,exp_images/sentences/Window.jpg,ACT,IMG_02,STIM_02,3155,286.8181818181818,198.0,11,5634,10627,0
edf03,edf03_34,34,object,exp_images/sentences/Fed-dog-passive.jpg,PWA,IMG_16,STIM_34,1397,232.83333333333334,165.5,6,6028,10783,238
edf03,edf03_34,34,other,exp_images/sentences/Fed-dog-passive.jpg,PWA,IMG_16,STIM_34,1222,244.4,246.0,5,5790,10426,0
edf03,edf03_34,34,subject,exp_images/sentences/Fed-dog-passive.jpg,PWA,IMG_16,STIM_34,1712,428.0,422.0,4,6224,9026,434
edf03,edf03_35,35,object,exp_images/sentences/Veg-passive.jpg,PWA,IMG_18,STIM_36,2590,323.75,322.0,8,6052,9842,259
edf03,edf03_35,35,subject,exp_images/sentences/Veg-passive.jpg,PWA,IMG_18,STIM_36,1001,250.25,242.5,4,5793,10690,0
edf03,edf03_36,36,object,exp_images/sentences/Vase-passive.jpg,PWA,IMG_08,STIM_26,497,165.66666666666666,164.0,3,5263,6212,0
edf03,edf03_36,36,subject,exp_images/sentences/Vase-passive.jpg,PWA,IMG_08,STIM_26,3406,148.08695652173913,94.0,23,5730,10256,467
edf03,edf03_4,4,object,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,1607,321.4,269.0,5,963,5638,0
edf03,edf03_4,4,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,2798,254.36363636363637,224.0,11,1438,5918,475
edf03,edf03_5,5,object,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,556,278.0,278.0,2,1184,3272,296
edf03,edf03_5,5,other,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,536,268.0,268.0,2,888,2716,0
edf03,edf03_5,5,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,3438,859.5,995.0,4,1398,5880,510
edf03,edf03_6,6,object,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,2897,263.3636363636364,210.0,11,1424,6081,335
edf03,edf03_6,6,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,1625,406.25,364.5,4,1089,3886,0
edf03,edf03_7,7,object,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,1480,296.0,282.0,5,1016,3032,296
edf03,edf03_7,7,subject,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,3047,277.0,264.0,11,720,5713,0
edf03,edf03_8,8,object,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,1478,369.5,355.0,4,1428,3950,298
