participant_id,source_file,data_file,eye_reported,eye_tracked,grouping_variables,ia_area,ia_average_fix_pupil_size,ia_bottom,ia_dwell_time,ia_dwell_time_pct,ia_dynamic,ia_end_time,ia_first_fixation_duration,ia_first_fixation_index,ia_first_fixation_previous_fix_ia,ia_first_fixation_previous_iareas,ia_first_fixation_run_index,ia_first_fixation_time,ia_first_fixation_visited_ia_count,ia_first_fixation_x,ia_first_fixation_y,ia_first_fix_progressive,ia_first_run_dwell_time,ia_first_run_end_time,ia_first_run_fixation_pct,ia_first_run_fixation_count,ia_first_run_landing_position,ia_first_run_launch_site,ia_first_run_launch_x,ia_first_run_launch_y,ia_first_run_start_time,ia_first_saccade_amplitude,ia_first_saccade_angle,ia_first_saccade_end_time,ia_first_saccade_index,ia_first_saccade_start_time,ia_fixation_pct,ia_fixation_count,ia_fsa_count_2,ia_fsa_count_3,ia_fsa_count_1,ia_fsa_duration_2,ia_fsa_duration_3,ia_fsa_duration_1,ia_group,ia_id,ia_instances_count,ia_label,ia_last_fixation_duration,ia_last_fixation_run,ia_last_fixation_time,ia_last_fixation_x,ia_last_fixation_y,ia_last_run_dwell_time,ia_last_run_end_time,ia_last_run_fixation_pct,ia_last_run_fixation_count,ia_last_run_landing_position,ia_last_run_launch_site,ia_last_run_launch_x,ia_last_run_launch_y,ia_last_run_start_time,ia_last_saccade_amplitude,ia_last_saccade_angle,ia_last_saccade_end_time,ia_last_saccade_index,ia_last_saccade_start_time,ia_left,ia_legal,ia_legal_immediate,ia_max_fix_pupil_size,ia_min_fix_pupil_size,ia_points,ia_regression_in,ia_regression_in_count,ia_regression_out,ia_regression_out_count,ia_regression_out_full,ia_regression_out_full_count,ia_regression_path_duration,ia_right,ia_run_count,ia_second_fixation_duration,ia_second_fixation_run,ia_second_fixation_time,ia_second_fixation_x,ia_second_fixation_y,ia_second_run_dwell_time,ia_second_run_end_time,ia_second_run_fixation_pct,ia_second_run_fixation_count,ia_second_run_landing_position,ia_second_run_launch_site,ia_second_run_launch_x,ia_second_run_launch_y,ia_second_run_start_time,ia_selective_regression_path_duration,ia_skip,ia_spillover,ia_start_time,ia_third_fixation_duration,ia_third_fixation_run,ia_third_fixation_time,ia_third_fixation_x,ia_third_fixation_y,ia_third_run_dwell_time,ia_third_run_end_time,ia_third_run_fixation_pct,ia_third_run_fixation_count,ia_third_run_landing_position,ia_third_run_launch_site,ia_third_run_launch_x,ia_third_run_launch_y,ia_third_run_start_time,ia_top,ia_type,interest_area_fixation_sequence,ip_end_event_matched,ip_end_time,ip_index,ip_label,ip_start_event_matched,ip_start_time,recording_session_label,reporting_method,sampling_rate,time_scale,trial_dwell_time,trial_fixation_count,trial_ia_count,trial_index,trial_label,trial_start_time,trial_total_visited_ia_count,audio,exp_id,image,image_id,language,s1_crosshair_onset_time,s1_crosshair_s_onset_time,s1_image_onset_time,s1_sentence_onset_time,sentence,session_var,stim_id,stimulus_file,tr1_crosshair_onset_time,tr1_image_onset_time,voice_id,session_type,sentence_type,trial_id
edf05,interest_area_edf05_2025_04_11_10_19.xls,edf05_2025_04_11_10_19.EDF,RIGHT,Binocular,RECORDING_SESSION,196425.0,501.6,896.0,1946,0.429,False,,878.0,5.0,,[2],4.0,6176.0,1.0,1103.5,341.3,1.0,878.0,7052.0,0.0909,1.0,100.5,40.7,962.3,352.9,6176.0,2.41,4.16,6174.0,4.0,6144.0,0.4545,5,2,3.0,,2024,1010.0,,,3,,o_window_girl_opened_window,236.0,2.0,9590.0,1022.9,327.9,1068.0,9824.0,0.3636,4.0,94.3,115.5,887.5,356.4,8500.0,2.05,-172.32,9588.0,9.0,9562.0,1003.0,1,0,532.0,479.0,,0.0,0.0,1.0,2.0,1.0,2.0,3970.0,1294.0,2,58.0,2.0,8500.0,1097.3,345.2,1068.0,9824.0,0.3636,4.0,94.3,115.5,887.5,356.4,8500.0,1946.0,0,,,464.0,2.0,8764.0,1079.6,319.6,,,,,,,,,,221.0,RECTANGLE,"[0, 2, 0, 3, 2, 3, 2]",True,635473,1,all_images,True,630481,edf05_2025_04_11_10_19,Fixations,500.0,Trial Relative,4536.0,11,2,33,Trial: 33,624969,2,exp_images/audio\PUNJABI\p_woa_window.wav,IMG_02_P_PNA,exp_images/images/girl_opened_window.jpg,IMG_02,Punjabi,553313.0,548692.0,553953.0,549314.0,exp_images/sentences/Window-woa.jpg,experiment,STIM_38,stimuli_list_subj_5_a.csv,,,PNA,sentence_audio,passive_dropped_agent,33
edf05,interest_area_edf05_2025_04_11_10_19.xls,edf05_2025_04_11_10_19.EDF,RIGHT,Binocular,RECORDING_SESSION,131575.0,517.5,659.0,1190,0.2637,False,,754.0,3.0,3.0,[3],2.0,6000.0,1.0,823.3,348.1,0.0,754.0,6752.0,0.0909,1.0,210.3,-343.6,956.6,605.2,6000.0,4.8,118.74,5998.0,2.0,5958.0,0.1818,2,0,1.0,,0,760.0,,,2,,s_girl_girl_fed_dog,436.0,2.0,8670.0,834.4,344.9,436.0,9104.0,0.0909,1.0,221.4,-306.8,919.8,584.9,8670.0,3.91,111.41,8668.0,8.0,8636.0,613.0,0,0,542.0,493.0,,1.0,1.0,0.0,0.0,0.0,0.0,754.0,890.0,2,436.0,2.0,8670.0,834.4,344.9,436.0,9104.0,0.0909,1.0,221.4,-306.8,919.8,584.9,8670.0,754.0,1,,,,,,,,,,,,,,,,,184.0,RECTANGLE,"[3, 2, 3, 0, 2, 0, 3]",True,649936,1,all_images,True,644944,edf05_2025_04_11_10_19,Fixations,500.0,Trial Relative,4512.0,11,2,34,Trial: 34,639425,2,exp_images/audio\ENGLISH\fed.wav,IMG_16_E_ACT,exp_images/images/girl_fed_dog.jpg,IMG_16,English,567749.0,563097.0,568416.0,563750.0,exp_images/sentences/active_girl_dog.jpg,experiment,STIM_70,stimuli_list_subj_5_a.csv,,,ACT,sentence_audio,active,34
edf05,interest_area_edf05_2025_04_11_10_19.xls,edf05_2025_04_11_10_19.EDF,RIGHT,Binocular,RECORDING_SESSION,75046.5,525.33,,1926,0.4269,False,,229.0,1.0,,,1.0,5519.0,0.0,965.5,519.2,1.0,413.0,5956.0,0.1818,2.0,102.5,,,,5519.0,,,,,,0.5455,6,1,3.0,,754,460.0,,,3,,o_dog_girl_fed_dog,477.0,3.0,10034.0,980.7,572.4,477.0,10511.0,0.0909,1.0,117.7,-97.7,960.7,466.6,10034.0,1.43,-80.55,10032.0,10.0,10006.0,,0,0,573.0,481.0,"962.0,513.0 863.0,769.0 1008.0,801.0 1191.0,883.0 1290.0,780.0 962.0,511.0 ",0.0,0.0,1.0,1.0,1.0,1.0,3116.0,,3,184.0,1.0,5774.0,956.6,605.2,1036.0,8050.0,0.2727,3.0,103.7,39.7,823.3,348.1,6798.0,1926.0,0,,,760.0,2.0,6798.0,966.7,627.6,477.0,10511.0,0.0909,1.0,117.7,-97.7,960.7,466.6,10034.0,,FREEHAND,"[3, 2, 3, 0, 2, 0, 3]",True,649936,1,all_images,True,644944,edf05_2025_04_11_10_19,Fixations,500.0,Trial Relative,4512.0,11,2,34,Trial: 34,639425,2,exp_images/audio\ENGLISH\fed.wav,IMG_16_E_ACT,exp_images/images/girl_fed_dog.jpg,IMG_16,English,567749.0,563097.0,568416.0,563750.0,exp_images/sentences/active_girl_dog.jpg,experiment,STIM_70,stimuli_list_subj_5_a.csv,,,ACT,sentence_audio,active,34
edf05,interest_area_edf05_2025_04_11_10_19.xls,edf05_2025_04_11_10_19.EDF,RIGHT,Binocular,RECORDING_SESSION,176730.0,513.0,551.0,1728,0.4049,False,,208.0,5.0,2.0,[2],3.0,7170.0,1.0,971.3,362.6,0.0,434.0,7622.0,0.1429,2.0,197.3,-257.2,1031.2,801.9,7170.0,8.19,92.65,7168.0,4.0,7024.0,0.4286,6,0,,4.0,0,,1238.0,,1,,s_boy_boy_cut_vegetables,182.0,2.0,9576.0,1023.6,380.0,1294.0,9756.0,0.2857,4.0,209.0,-292.0,1066.0,577.5,8140.0,2.64,45.41,9574.0,10.0,9296.0,774.0,0,0,554.0,474.0,,1.0,1.0,0.0,0.0,0.0,0.0,1728.0,1185.0,2,226.0,1.0,7398.0,958.0,321.0,1294.0,9756.0,0.2857,4.0,209.0,-292.0,1066.0,577.5,8140.0,1728.0,1,,,282.0,2.0,8140.0,983.0,433.6,,,,,,,,,,121.0,RECTANGLE,"[0, 2, 1, 0, 1, 0, 2]",True,664906,1,all_images,True,659914,edf05_2025_04_11_10_19,Fixations,500.0,Trial Relative,4268.0,14,2,35,Trial: 35,653907,2,exp_images/audio\ENGLISH\veg.wav,IMG_18_E_ACT,exp_images/images/boy_cut_vegetables.jpg,IMG_18,English,582470.0,577565.0,583386.0,578470.0,exp_images/sentences/active_boy_vegetables.jpg,experiment,STIM_72,stimuli_list_subj_5_a.csv,,,ACT,sentence_audio,active,35
edf05,interest_area_edf05_2025_04_11_10_19.xls,edf05_2025_04_11_10_19.EDF,RIGHT,Binocular,RECORDING_SESSION,162792.0,558.2,976.0,1755,0.4112,False,,252.0,2.0,,,2.0,6190.0,0.0,878.7,811.1,1.0,790.0,7022.0,0.2143,3.0,150.7,-192.7,920.7,596.6,6190.0,3.24,-101.81,6188.0,1.0,6156.0,0.3571,5,3,,1.0,1239,,208.0,,2,,o_veg_boy_cut_vegetables,701.0,2.0,10298.0,934.3,808.3,965.0,10999.0,0.1429,2.0,244.0,-331.1,1059.1,645.4,10014.0,0.83,-112.87,10296.0,13.0,10278.0,728.0,0,0,597.0,534.0,,0.0,0.0,1.0,1.0,1.0,1.0,3483.0,1232.0,2,392.0,1.0,6466.0,970.5,825.9,965.0,10999.0,0.1429,2.0,244.0,-331.1,1059.1,645.4,10014.0,1755.0,0,,,146.0,1.0,6878.0,1031.2,801.9,,,,,,,,,,653.0,RECTANGLE,"[0, 2, 1, 0, 1, 0, 2]",True,664906,1,all_images,True,659914,edf05_2025_04_11_10_19,Fixations,500.0,Trial Relative,4268.0,14,2,35,Trial: 35,653907,2,exp_images/audio\ENGLISH\veg.wav,IMG_18_E_ACT,exp_images/images/boy_cut_vegetables.jpg,IMG_18,English,582470.0,577565.0,583386.0,578470.0,exp_images/sentences/active_boy_vegetables.jpg,experiment,STIM_72,stimuli_list_subj_5_a.csv,,,ACT,sentence_audio,active,35
edf05,interest_area_edf05_2025_04_11_10_19.xls,edf05_2025_04_11_10_19.EDF,RIGHT,Binocular,RECORDING_SESSION,99081.0,491.2,562.0,1546,0.3417,False,,504.0,5.0,3.0,[3],2.0,7388.0,1.0,738.7,319.1,0.0,504.0,7890.0,0.0769,1.0,199.7,-330.1,869.1,341.3,7388.0,2.08,171.83,7386.0,4.0,7360.0,0.3846,5,2,3.0,,524,1240.0,,,2,,s_boy_boy_broke_vase,364.0,3.0,9882.0,739.5,338.8,746.0,10244.0,0.1538,2.0,262.3,-403.0,942.0,421.1,9474.0,1.45,124.72,9880.0,10.0,9856.0,539.0,0,0,527.0,460.0,,1.0,3.0,0.0,0.0,0.0,0.0,504.0,842.0,3,136.0,2.0,8354.0,726.5,322.2,296.0,8820.0,0.1538,2.0,187.5,-309.8,848.8,335.2,8354.0,504.0,1,,,160.0,2.0,8662.0,789.8,392.9,746.0,10244.0,0.1538,2.0,262.3,-403.0,942.0,421.1,9474.0,235.0,RECTANGLE,"[3, 2, 3, 2, 3, 2, 3]",True,679890,1,all_images,True,674898,edf05_2025_04_11_10_19,Fixations,500.0,Trial Relative,4524.0,13,2,36,Trial: 36,668847,2,exp_images/audio\ENGLISH\vase.wav,IMG_08_E_ACT,exp_images/images/boy_broke_vase.jpg,IMG_08,English,597426.0,592497.0,598371.0,593427.0,exp_images/sentences/active_boy_vase.jpg,experiment,STIM_62,stimuli_list_subj_5_a.csv,,,ACT,sentence_audio,active,36
edf05,interest_area_edf05_2025_04_11_10_19.xls,edf05_2025_04_11_10_19.EDF,RIGHT,Binocular,RECORDING_SESSION,133227.0,506.62,662.0,2978,0.6583,False,,251.0,1.0,,,1.0,6051.0,0.0,971.0,498.2,1.0,1229.0,7358.0,0.3077,4.0,124.0,,,,6051.0,,,,,,0.6154,8,3,4.0,,1022,1487.0,,,3,,o_vase_boy_broke_vase,509.0,4.0,10534.0,920.2,366.4,745.0,11043.0,0.1538,2.0,10.4,107.5,739.5,338.8,10276.0,1.03,-21.9,10532.0,12.0,10512.0,847.0,0,0,530.0,459.0,,0.0,0.0,1.0,3.0,1.0,3.0,4524.0,1186.0,4,488.0,1.0,6322.0,909.7,489.0,410.0,8326.0,0.0769,1.0,1.8,108.3,738.7,319.1,7918.0,2978.0,0,,,268.0,1.0,6836.0,976.6,532.6,594.0,9444.0,0.0769,1.0,95.0,57.2,789.8,392.9,8852.0,269.0,RECTANGLE,"[3, 2, 3, 2, 3, 2, 3]",True,679890,1,all_images,True,674898,edf05_2025_04_11_10_19,Fixations,500.0,Trial Relative,4524.0,13,2,36,Trial: 36,668847,2,exp_images/audio\ENGLISH\vase.wav,IMG_08_E_ACT,exp_images/images/boy_broke_vase.jpg,IMG_08,English,597426.0,592497.0,598371.0,593427.0,exp_images/sentences/active_boy_vase.jpg,experiment,STIM_62,stimuli_list_subj_5_a.csv,,,ACT,sentence_audio,active,36
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,177285.0,584.0,924.0,2180,0.5099,False,,144.0,4.0,3.0,[3],3.0,1954.0,1.0,843.9,387.5,0.0,354.0,2324.0,0.1333,2.0,160.9,-481.2,1164.2,510.3,1954.0,6.0,154.15,1952.0,3.0,1670.0,0.4,6,3,3.0,,1446,583.0,,,2,,s_girl_girl_opened_window,220.0,3.0,5374.0,781.6,695.0,676.0,5592.0,0.1333,2.0,176.1,-392.8,1075.8,457.7,4872.0,5.01,-105.22,5372.0,13.0,5328.0,683.0,0,0,626.0,525.0,,1.0,3.0,0.0,0.0,0.0,0.0,354.0,948.0,3,210.0,1.0,2116.0,881.1,423.4,1150.0,3862.0,0.1333,2.0,148.4,-506.4,1189.4,507.5,2694.0,354.0,1,,,134.0,2.0,2694.0,831.4,447.3,676.0,5592.0,0.1333,2.0,176.1,-392.8,1075.8,457.7,4872.0,255.0,RECTANGLE,"[0, 3, 2, 3, 2, 3, 2, 3]",True,154938,1,all_images,True,149945,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4275.0,15,2,1,Trial: 1,149213,2,,,exp_images/images/girl_opened_window.jpg,IMG_02,,,,,,,free_view,,,81956.0,82534.0,,free_viewing,,1
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,196425.0,552.62,896.0,1813,0.4241,False,,260.0,2.0,,,2.0,1050.0,0.0,1135.6,523.6,1.0,602.0,1668.0,0.1333,2.0,132.6,36.1,966.9,536.1,1050.0,3.19,2.11,1048.0,1.0,1014.0,0.5333,8,3,4.0,,734,970.0,,,3,,o_window_girl_opened_window,77.0,4.0,5648.0,1193.4,585.4,77.0,5725.0,0.0667,1.0,190.4,221.4,781.6,695.0,5648.0,7.92,15.58,5646.0,14.0,5594.0,1003.0,0,0,614.0,468.0,,0.0,0.0,1.0,3.0,1.0,3.0,3993.0,1294.0,4,342.0,1.0,1328.0,1164.2,510.3,282.0,2648.0,0.0667,1.0,186.4,121.9,881.1,423.4,2368.0,1813.0,0,,,282.0,2.0,2368.0,1189.4,507.5,852.0,4832.0,0.2667,4.0,191.0,128.4,874.6,415.0,3908.0,221.0,RECTANGLE,"[0, 3, 2, 3, 2, 3, 2, 3]",True,154938,1,all_images,True,149945,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4275.0,15,2,1,Trial: 1,149213,2,,,exp_images/images/girl_opened_window.jpg,IMG_02,,,,,,,free_view,,,81956.0,82534.0,,free_viewing,,1
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,178891.0,551.25,820.0,2210,0.5024,False,,140.0,2.0,,,2.0,1030.0,0.0,1089.7,449.0,1.0,1034.0,2088.0,0.125,2.0,109.7,24.2,955.8,542.0,1030.0,2.91,34.11,1028.0,1.0,996.0,0.5,8,5,2.0,,1720,770.0,,,2,,s_child_child_throw_frisbee,172.0,3.0,5116.0,1092.5,361.4,740.0,5286.0,0.25,4.0,275.7,-313.2,1293.2,849.1,4450.0,0.62,125.39,5114.0,14.0,5098.0,980.0,1,1,598.0,472.0,,1.0,1.0,0.0,0.0,0.0,0.0,1034.0,1269.0,3,894.0,1.0,1196.0,1131.3,347.0,436.0,3132.0,0.125,2.0,53.7,204.1,775.9,322.1,2662.0,1034.0,0,470.0,,204.0,2.0,2662.0,1033.7,695.0,740.0,5286.0,0.25,4.0,275.7,-313.2,1293.2,849.1,4450.0,201.0,RECTANGLE,"[0, 2, 3, 2, 0, 2, 3]",True,164374,1,all_images,True,159382,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4399.0,16,2,2,Trial: 2,158719,2,,,exp_images/images/child_throw_frisbee.jpg,IMG_12,,,,,,,free_view,,,91461.0,91970.0,,free_viewing,,2
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,69687.0,553.5,423.0,770,0.175,False,,470.0,4.0,2.0,[2],3.0,2140.0,1.0,775.9,322.1,1.0,470.0,2608.0,0.0625,1.0,155.9,-511.3,1131.3,347.0,2140.0,6.46,177.87,2138.0,3.0,2090.0,0.125,2,1,0.0,,204,0.0,,,3,,o_frisbee_child_throw_frisbee,300.0,2.0,5332.0,824.3,351.1,300.0,5630.0,0.0625,1.0,204.3,-472.5,1092.5,361.4,5332.0,4.89,177.51,5330.0,15.0,5288.0,620.0,1,1,571.0,536.0,,0.0,0.0,1.0,1.0,1.0,1.0,1946.0,881.0,2,300.0,2.0,5332.0,824.3,351.1,300.0,5630.0,0.0625,1.0,204.3,-472.5,1092.5,361.4,5332.0,770.0,0,,,,,,,,,,,,,,,,,156.0,RECTANGLE,"[0, 2, 3, 2, 0, 2, 3]",True,164374,1,all_images,True,159382,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4399.0,16,2,2,Trial: 2,158719,2,,,exp_images/images/child_throw_frisbee.jpg,IMG_12,,,,,,,free_view,,,91461.0,91970.0,,free_viewing,,2
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,191100.0,565.12,1027.0,1522,0.3474,False,,224.0,5.0,3.0,[3],2.0,1950.0,1.0,738.1,525.2,0.0,836.0,2872.0,0.1905,4.0,146.1,-470.6,1062.6,314.1,1950.0,7.1,-147.39,1948.0,4.0,1902.0,0.381,8,6,2.0,,1108,356.0,,,2,,o_lamp_girl_light_lamp,116.0,2.0,4640.0,752.1,510.7,686.0,4754.0,0.1905,4.0,198.6,-442.4,1034.4,414.3,4006.0,0.9,89.3,4638.0,16.0,4620.0,592.0,0,0,583.0,517.0,,1.0,2.0,0.0,0.0,0.0,0.0,836.0,886.0,2,172.0,1.0,2190.0,765.8,507.7,686.0,4754.0,0.1905,4.0,198.6,-442.4,1034.4,414.3,4006.0,836.0,1,,,218.0,1.0,2392.0,701.1,600.5,,,,,,,,,,377.0,RECTANGLE,"[3, 2, 3, 2, 3]",True,173839,1,all_images,True,168846,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4381.0,21,2,3,Trial: 3,168183,2,,,exp_images/images/girl_lighted_lamp.jpg,IMG_01,,,,,,,free_view,,,100924.0,101434.0,,free_viewing,,3
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,242195.0,526.85,940.0,2859,0.6526,False,,329.0,1.0,,,1.0,663.0,0.0,961.4,549.9,1.0,1165.0,1900.0,0.1905,4.0,44.4,,,,663.0,,,,,,0.619,13,2,10.0,,414,2174.0,,,3,,s_girl_girl_lit_lamp,62.0,3.0,5594.0,1086.5,449.8,764.0,5656.0,0.1905,4.0,142.4,164.9,752.1,510.7,4808.0,2.22,-146.17,5592.0,20.0,5564.0,917.0,0,0,567.0,489.0,,0.0,0.0,1.0,2.0,1.0,2.0,4381.0,1212.0,3,366.0,1.0,1028.0,1018.0,335.0,930.0,3964.0,0.2381,5.0,207.1,200.2,716.8,887.0,2924.0,2859.0,0,,,336.0,1.0,1410.0,1013.4,308.7,764.0,5656.0,0.1905,4.0,142.4,164.9,752.1,510.7,4808.0,119.0,RECTANGLE,"[3, 2, 3, 2, 3]",True,173839,1,all_images,True,168846,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4381.0,21,2,3,Trial: 3,168183,2,,,exp_images/images/girl_lighted_lamp.jpg,IMG_01,,,,,,,free_view,,,100924.0,101434.0,,free_viewing,,3
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,137246.0,517.0,,1312,0.2948,False,,156.0,2.0,3.0,[3],2.0,1244.0,1.0,738.8,548.6,0.0,1312.0,2672.0,0.2353,4.0,204.8,-430.3,964.3,556.3,1244.0,4.15,178.36,1242.0,1.0,1204.0,0.2353,4,3,1.0,,1156,250.0,,,2,,o_tree_girl_plant_tree,818.0,1.0,1856.0,639.2,558.2,1312.0,2672.0,0.2353,4.0,204.8,-430.3,964.3,556.3,1244.0,4.07,87.0,1854.0,4.0,1810.0,,0,0,557.0,490.0,"537.0,375.0 747.0,386.0 929.0,702.0 799.0,835.0 551.0,835.0 534.0,377.0 ",1.0,1.0,0.0,0.0,0.0,0.0,1312.0,,1,194.0,1.0,1434.0,855.0,674.3,,,,,,,,,,1312.0,1,,,144.0,1.0,1666.0,637.5,785.3,,,,,,,,,,,FREEHAND,"[3, 2, 3, 0, 3, 0]",True,183587,1,all_images,True,178594,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4451.0,17,2,4,Trial: 4,177619,2,,,exp_images/images/girl_plant_tree.jpg,IMG_03,,,,,,,free_view,,,110361.0,111183.0,,free_viewing,,4
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,127012.5,540.12,,1779,0.3997,False,,229.0,1.0,,,1.0,975.0,0.0,964.3,556.3,1.0,229.0,1202.0,0.0588,1.0,169.3,,,,975.0,,,,,,0.4706,8,1,5.0,,156,1106.0,,,3,,s_girl_girl_plant_tree,162.0,3.0,5320.0,1035.8,351.7,624.0,5480.0,0.1765,3.0,190.1,-418.8,1213.8,714.3,4806.0,2.05,34.7,5318.0,15.0,5292.0,,0,0,562.0,517.0,"795.0,366.0 1032.0,696.0 1287.0,593.0 1003.0,168.0 795.0,362.0 ",0.0,0.0,1.0,1.0,1.0,1.0,3091.0,,3,250.0,2.0,2720.0,966.2,528.3,926.0,3738.0,0.2353,4.0,171.2,155.8,639.2,558.2,2720.0,1779.0,0,,,194.0,2.0,3000.0,1054.6,508.5,624.0,5480.0,0.1765,3.0,190.1,-418.8,1213.8,714.3,4806.0,,FREEHAND,"[3, 2, 3, 0, 3, 0]",True,183587,1,all_images,True,178594,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4451.0,17,2,4,Trial: 4,177619,2,,,exp_images/images/girl_plant_tree.jpg,IMG_03,,,,,,,free_view,,,110361.0,111183.0,,free_viewing,,4
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,68388.0,516.4,483.0,2058,0.4407,False,,154.0,2.0,3.0,[3],2.0,1048.0,1.0,896.3,461.8,0.0,154.0,1200.0,0.0833,1.0,148.3,-203.7,951.7,536.1,1048.0,1.55,125.04,1046.0,1.0,1024.0,0.4167,5,2,2.0,,1284,856.0,,,2,,s_girl_girl_baked_cake,88.0,3.0,5752.0,899.7,358.2,420.0,5840.0,0.1667,2.0,154.7,-237.3,985.3,582.1,5402.0,0.71,84.93,5750.0,11.0,5734.0,748.0,0,0,528.0,502.0,,1.0,3.0,0.0,0.0,0.0,0.0,154.0,994.0,3,288.0,2.0,1806.0,883.8,352.4,1484.0,3304.0,0.1667,2.0,135.8,-250.4,998.4,573.5,1806.0,154.0,1,,,1196.0,2.0,2110.0,878.4,326.8,420.0,5840.0,0.1667,2.0,154.7,-237.3,985.3,582.1,5402.0,205.0,RECTANGLE,"[3, 2, 3, 2, 3, 2]",True,193217,1,all_images,True,188225,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4670.0,12,2,5,Trial: 5,187377,2,,,exp_images/images/girl_baked_cake.jpg,IMG_15,,,,,,,free_view,,,120126.0,120814.0,,free_viewing,,5
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,54720.0,565.0,708.0,2612,0.5593,False,,176.0,1.0,,,1.0,848.0,0.0,951.7,536.1,1.0,176.0,1022.0,0.0833,1.0,80.7,,,,848.0,,,,,,0.5833,7,3,4.0,,774,1580.0,,,3,,o_cake_girl_baked_cake,158.0,3.0,5200.0,985.3,582.1,1908.0,5356.0,0.4167,5.0,113.9,-7.4,878.4,326.8,3350.0,0.72,118.83,5198.0,9.0,5182.0,871.0,0,0,608.0,494.0,,0.0,0.0,1.0,3.0,1.0,3.0,4670.0,1156.0,3,528.0,2.0,1234.0,998.4,573.5,528.0,1760.0,0.0833,1.0,127.4,-25.3,896.3,461.8,1234.0,2612.0,0,,,328.0,3.0,3350.0,984.9,564.8,1908.0,5356.0,0.4167,5.0,113.9,-7.4,878.4,326.8,3350.0,516.0,RECTANGLE,"[3, 2, 3, 2, 3, 2]",True,193217,1,all_images,True,188225,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4670.0,12,2,5,Trial: 5,187377,2,,,exp_images/images/girl_baked_cake.jpg,IMG_15,,,,,,,free_view,,,120126.0,120814.0,,free_viewing,,5
edf06,interest_area_edf06_2025_04_11_11_07.xls,edf06_2025_04_11_11_07.EDF,RIGHT,Binocular,RECORDING_SESSION,115830.0,576.33,874.0,1992,0.434,False,,220.0,1.0,,,1.0,730.0,0.0,957.9,533.1,1.0,220.0,948.0,0.0714,1.0,215.9,,,,730.0,,,,,,0.4286,6,4,2.0,,1616,592.0,,,2,,o_clothes_woman_folded_clothes,332.0,2.0,4294.0,896.8,625.7,1772.0,4624.0,0.3571,5.0,281.8,-239.0,981.0,292.7,2742.0,2.75,95.37,4292.0,9.0,4264.0,742.0,1,1,617.0,519.0,,1.0,1.0,0.0,0.0,0.0,0.0,220.0,1072.0,2,156.0,2.0,2742.0,1023.8,619.2,1772.0,4624.0,0.3571,5.0,281.8,-239.0,981.0,292.7,2742.0,220.0,0,250.0,,576.0,2.0,2932.0,887.5,723.1,,,,,,,,,,523.0,RECTANGLE,"[2, 3, 2, 3]",True,202737,1,all_images,True,197745,edf06_2025_04_11_11_07,Fixations,500.0,Trial Relative,4590.0,14,2,6,Trial: 6,197015,2,,,exp_images/images/women_fold_clothes.jpg,IMG_06,,,,,,,free_view,,,129766.0,130333.0,,free_viewing,,6
