participant_id,trial_id,language,session_type,sentence_type,fixation_trial_length_ms,fixation_total_fixation_duration,fixation_mean_fixation_duration,fixation_fixation_count,fixation_mean_fixation_x,fixation_mean_fixation_y,interest_area_trial_length_ms,interest_area_total_interest_area_dwell_time,interest_area_total_interest_area_entry_count,interest_area_min_time_to_first_fixation,interest_area_interest_area_dwell_time_normalized,saccade_trial_length_ms,saccade_mean_saccade_amplitude,saccade_saccade_count,saccade_mean_saccade_velocity,saccade_mean_saccade_duration,saccade_saccade_rate,audio,exp_id,image,image_id,sentence,stim_id,stimulus_file,voice_id,grammatical_voice,agent_first_alignment,agent_overt,passive_cost_contrast,dropped_agent_contrast
edf35,6,,free_viewing,,6053.0,3817.0,381.7,10.0,962.63,472.2,3978.0,3817,6,1258.0,0.9595274007038712,6053.0,4.2200000000000015,10.0,231.47099999999998,101.4,1.6520733520568314,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_cut_vegetables.jpg,IMG_18,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf35,7,,free_viewing,,5651.0,3833.0,319.4166666666667,12.0,829.7083333333335,528.1333333333333,4029.0,3833,6,882.0,0.9513526929759244,5651.0,3.186666666666667,12.0,153.61083333333332,80.33333333333333,2.123517961422757,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_play_tabla.jpg,IMG_11,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf35,8,,free_viewing,,5963.0,4230.0,423.0,10.0,1071.15,509.04,4398.0,4036,4,970.0,0.9176898590268304,5963.0,3.3790909090909085,11.0,140.67454545454547,55.09090909090909,1.8447090390742915,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_opened_window.jpg,IMG_02,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf35,9,,free_viewing,,6100.0,3704.0,336.72727272727275,11.0,797.3636363636364,640.1727272727272,3950.0,3784,5,1108.0,0.9579746835443038,6100.0,2.9627272727272733,11.0,176.40454545454548,94.72727272727272,1.8032786885245904,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,IMG_03,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,10,,free_viewing,,5936.0,4438.0,554.75,8.0,1034.0,405.2,4483.0,4438,4,1004.0,0.9899620789649788,5936.0,2.95375,8.0,191.87625,63.75,1.3477088948787062,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_pushed_box.jpg,IMG_05,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,11,,free_viewing,,5936.0,4262.0,426.2,10.0,1066.6799999999996,462.17,4506.0,4262,3,1224.0,0.945849977807368,5936.0,2.7439999999999998,10.0,116.73899999999999,48.6,1.6846361185983827,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_opened_window.jpg,IMG_02,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,12,,free_viewing,,5952.0,4272.0,534.0,8.0,941.9125,513.3625,4500.0,4500,3,960.0,1.0,5952.0,2.2555555555555555,9.0,113.43111111111112,56.22222222222222,1.5120967741935485,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_filled_bucket.jpg,IMG_09,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,13,,free_viewing,,5864.0,4182.0,380.1818181818182,11.0,856.3727272727272,537.6545454545455,4418.0,3670,6,872.0,0.8306926210955183,5864.0,3.1354545454545457,11.0,117.26454545454544,52.18181818181818,1.8758526603001364,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_cut_shrub.jpg,IMG_04,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,14,,free_viewing,,5882.0,4200.0,525.0,8.0,910.025,533.0,4597.0,3615,4,889.0,0.7863824233195562,5882.0,2.5625,8.0,96.75,49.5,1.3600816048962938,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_baked_cake.jpg,IMG_15,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,15,,free_viewing,,5781.0,4311.0,479.0,9.0,969.9666666666667,683.7555555555557,4697.0,4193,4,788.0,0.8926974664679582,5781.0,3.015555555555556,9.0,86.36777777777776,32.888888888888886,1.5568240788790868,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,IMG_16,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,16,,free_viewing,,5768.0,4414.0,490.4444444444445,9.0,995.577777777778,421.1555555555556,4681.0,4414,5,1082.0,0.9429609057893612,5768.0,3.661111111111112,9.0,99.1822222222222,34.666666666666664,1.5603328710124826,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_throw_frisbee.jpg,IMG_12,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,17,,free_viewing,,5738.0,4416.0,441.6,10.0,913.43,717.44,4680.0,3864,3,746.0,0.8256410256410256,5738.0,2.503,10.0,77.223,31.2,1.7427675148135238,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/dog_dug_hole.jpg,IMG_13,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,18,,free_viewing,,6132.0,4496.0,562.0,8.0,959.3875,571.95,4751.0,4751,4,1139.0,1.0,6132.0,2.38625,8.0,73.51,30.25,1.3046314416177431,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_fold_clothes.jpg,IMG_06,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,19,English,sentence_audio,passive_dropped_agent,10685.0,4339.0,867.8,5.0,956.86,467.5,4830.0,4830,3,5693.0,1.0,10685.0,2.5180000000000002,5.0,75.686,32.4,0.4679457182966776,exp_images/audio\ENGLISH\p_woa_letter.wav,IMG_17_E_PNA,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/noagent_women_letter.jpg,STIM_107,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf36,2,,free_viewing,,6107.0,4199.0,381.7272727272728,11.0,976.2909090909093,516.1999999999998,4521.0,4521,5,1114.0,1.0,6107.0,4.02090909090909,11.0,122.91818181818181,42.90909090909091,1.8012117242508596,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_opened_door.jpg,IMG_10,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,20,English,sentence_audio,passive_dropped_agent,10865.0,4411.0,367.58333333333326,12.0,944.3583333333332,532.8583333333332,4657.0,4352,5,5872.0,0.9345071934721924,10865.0,2.0258333333333334,12.0,70.63666666666667,28.0,1.1044638748274276,exp_images/audio\ENGLISH\p_woa_bucket.wav,IMG_09_E_PNA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/noagent_boy_bucket.jpg,STIM_99,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf36,21,English,sentence_audio,passive_dropped_agent,10457.0,4357.0,622.4285714285714,7.0,942.1142857142858,573.3571428571427,4642.0,4642,4,5465.0,1.0,10457.0,2.3885714285714283,7.0,107.72714285714287,50.0,0.6694080520225686,exp_images/audio\ENGLISH\p_woa_clothes.wav,IMG_06_E_PNA,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/noagent_woman_clothes.jpg,STIM_96,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf36,22,Punjabi,sentence_audio,active,10228.0,4354.0,622.0,7.0,1274.7857142857142,637.6714285714288,4563.0,3907,5,5235.0,0.8562349331580101,10228.0,11.134285714285717,7.0,191.84714285714287,61.42857142857143,0.6843957763003521,exp_images/audio\PUNJABI\door.wav,IMG_10_P_ACT,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/Closed-door.jpg,STIM_10,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf36,23,Punjabi,sentence_audio,active,10533.0,4473.0,447.3,10.0,896.3800000000001,507.71,4676.0,4676,4,5541.0,1.0,10533.0,2.877,10.0,83.977,31.6,0.9493971328206592,exp_images/audio\PUNJABI\lamp.wav,IMG_01_P_ACT,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/Lamp.jpg,STIM_01,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf36,24,Punjabi,sentence_audio,active,11134.0,4230.0,302.14285714285717,14.0,926.6214285714284,550.4428571428572,4428.0,3808,5,6142.0,0.8599819331526649,11134.0,3.3778571428571427,14.0,116.55133333333336,38.93333333333333,1.257409735943955,exp_images/audio\PUNJABI\scooter.wav,IMG_14_P_ACT,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/Washed-scooter.jpg,STIM_14,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf36,25,Punjabi,sentence_audio,passive,10439.0,4267.0,355.58333333333326,12.0,915.9,485.76666666666665,4502.0,3998,5,5447.0,0.8880497556641492,10439.0,2.4925,12.0,92.41083333333331,40.833333333333336,1.1495353961107386,exp_images/audio\PUNJABI\p_box.wav,IMG_05_P_PWA,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/Pushed-box-passive.jpg,STIM_23,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf36,26,Punjabi,sentence_audio,passive,10882.0,4392.0,366.0,12.0,831.3833333333333,626.1083333333332,4624.0,4078,5,5890.0,0.8819204152249135,10882.0,2.6308333333333342,12.0,79.33083333333333,30.66666666666667,1.1027384671935303,exp_images/audio\PUNJABI\p_sapling.wav,IMG_03_P_PWA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/Sapling-passive.jpg,STIM_21,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf36,27,Punjabi,sentence_audio,passive,11147.0,4443.0,444.3,10.0,873.99,535.87,4676.0,4676,4,6155.0,1.0,11147.0,2.7290000000000005,10.0,80.65500000000002,31.6,0.8971023593792051,exp_images/audio\PUNJABI\p_shrub.wav,IMG_04_P_PWA,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/Shrub-passive.jpg,STIM_22,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf36,28,Punjabi,sentence_audio,passive_dropped_agent,10287.0,4503.0,409.3636363636364,11.0,876.4545454545455,717.5454545454545,4662.0,4135,3,5295.0,0.8869583869583869,10287.0,2.6045454545454545,11.0,80.91818181818181,30.0,1.0693107805968698,exp_images/audio\PUNJABI\p_woa_dug.wav,IMG_13_P_PNA,exp_images/images/dog_dug_hole.jpg,IMG_13,exp_images/sentences/Dog-dug-woa.jpg,STIM_49,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf36,29,Punjabi,sentence_audio,passive_dropped_agent,10394.0,4262.0,355.16666666666674,12.0,953.8916666666668,454.5,4452.0,3516,4,5630.0,0.7897574123989218,10394.0,3.0825,12.0,117.4191666666667,45.0,1.1545122185876466,exp_images/audio\PUNJABI\p_woa_frisbee.wav,IMG_12_P_PNA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/Frisbee-woa.jpg,STIM_48,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf36,3,,free_viewing,,5813.0,4495.0,408.6363636363636,11.0,898.0909090909092,535.9181818181819,4547.0,4547,5,820.0,1.0,5813.0,3.6709090909090905,11.0,113.36454545454544,40.54545454545455,1.8923103388955789,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/artiste_drew_picture.jpg,IMG_07,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,30,Punjabi,sentence_audio,passive_dropped_agent,10620.0,4524.0,646.2857142857142,7.0,853.8142857142857,570.7285714285714,4757.0,3548,3,5898.0,0.7458482236703805,10620.0,2.8457142857142856,7.0,83.0642857142857,33.714285714285715,0.6591337099811676,exp_images/audio\PUNJABI\p_woa_tabla.wav,IMG_11_P_PNA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/Tabla-woa.jpg,STIM_47,stimuli_list_subj_12_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf36,31,English,sentence_audio,active,10931.0,4165.0,320.38461538461536,13.0,900.0692307692308,342.0153846153847,4392.0,4008,5,5939.0,0.9125683060109291,10931.0,2.53,13.0,93.2753846153846,46.153846153846146,1.1892781996157715,exp_images/audio\ENGLISH\picture.wav,IMG_07_E_ACT,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/active_artist_picture.jpg,STIM_61,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf36,32,English,sentence_audio,active,11162.0,4072.0,407.2,10.0,890.21,486.22999999999985,4358.0,3762,4,6170.0,0.8632400183570446,11162.0,3.1072727272727265,11.0,115.53545454545456,58.72727272727273,0.9854864719584304,exp_images/audio\ENGLISH\cake.wav,IMG_15_E_ACT,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/active_girl_cake.jpg,STIM_69,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf36,33,English,sentence_audio,active,10510.0,4230.0,384.54545454545456,11.0,1036.5545454545454,477.8,4459.0,4230,4,5782.0,0.9486431935411528,10510.0,3.0181818181818185,11.0,108.34636363636363,48.54545454545455,1.0466222645099903,exp_images/audio\ENGLISH\window.wav,IMG_02_E_ACT,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/active_girl_window.jpg,STIM_56,stimuli_list_subj_12_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf36,34,English,sentence_audio,passive,10642.0,4120.0,316.92307692307685,13.0,873.8923076923076,664.5923076923077,4364.0,3216,6,5926.0,0.7369385884509624,10642.0,4.236923076923077,13.0,114.02846153846156,48.30769230769231,1.2215748919376055,exp_images/audio\ENGLISH\p_fed.wav,IMG_16_E_PWA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/passive_girl_dog.jpg,STIM_88,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf36,35,English,sentence_audio,passive,10855.0,4503.0,750.5,6.0,979.8833333333333,701.8166666666666,4779.0,4503,3,6176.0,0.9422473320778404,10855.0,3.84,6.0,101.275,35.666666666666664,0.5527406725011516,exp_images/audio\ENGLISH\p_veg.wav,IMG_18_E_PWA,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/passive_boy_vegetables.jpg,STIM_90,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf36,36,English,sentence_audio,passive,10593.0,4553.0,650.4285714285714,7.0,854.9285714285713,451.31428571428563,4782.0,4782,3,5601.0,1.0,10593.0,2.4742857142857138,7.0,75.9814285714286,30.0,0.6608137449258945,exp_images/audio\ENGLISH\p_vase.wav,IMG_08_E_PWA,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/passive_boy_vase.jpg,STIM_80,stimuli_list_subj_12_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf36,4,,free_viewing,,6074.0,4246.0,424.6,10.0,878.4200000000002,545.2900000000002,4499.0,3766,4,1368.0,0.8370749055345632,6074.0,3.178,10.0,105.92,49.4,1.6463615409944024,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_play_tabla.jpg,IMG_11,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,5,,free_viewing,,5952.0,4346.0,543.25,8.0,913.1375,521.7249999999998,4624.0,4624,2,960.0,1.0,5952.0,1.8875,8.0,94.36374999999998,46.0,1.3440860215053765,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_broke_vase.jpg,IMG_08,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,6,,free_viewing,,5705.0,4237.0,529.625,8.0,907.55,409.2,4513.0,4513,4,712.0,1.0,5705.0,3.29875,8.0,116.57125000000002,60.0,1.4022787028922001,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_lighted_lamp.jpg,IMG_01,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,7,,free_viewing,,5710.0,4524.0,1131.0,4.0,988.55,617.125,4827.0,4524,3,1056.0,0.937228091982598,5710.0,5.7475,4.0,137.29500000000002,41.5,0.7005253940455342,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_cut_vegetables.jpg,IMG_18,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,8,,free_viewing,,5736.0,4554.0,759.0,6.0,823.6666666666665,642.5500000000002,4786.0,4786,4,744.0,1.0,5736.0,3.388333333333333,6.0,95.52166666666666,34.333333333333336,1.0460251046025104,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,IMG_03,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf36,9,,free_viewing,,5905.0,4373.0,728.8333333333335,6.0,1010.4166666666665,599.65,4700.0,4700,4,913.0,1.0,5905.0,2.983333333333333,6.0,114.01999999999998,48.66666666666666,1.0160880609652836,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_read_letter.jpg,IMG_17,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,1,,free_viewing,,5765.0,4267.0,304.7857142857143,14.0,935.5642857142856,343.7571428571428,4475.0,4475,5,802.0,1.0,5765.0,3.8164285714285713,14.0,97.41357142857142,34.857142857142854,2.4284475281873377,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/artiste_drew_picture.jpg,IMG_07,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,10,,free_viewing,,6036.0,4210.0,421.0,10.0,894.8299999999998,446.74,4368.0,4368,3,1044.0,1.0,6036.0,2.093,10.0,99.456,62.4,1.656726308813784,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_read_letter.jpg,IMG_17,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,11,,free_viewing,,5933.0,4183.0,418.3,10.0,987.18,418.29,4432.0,4432,5,941.0,1.0,5933.0,3.694,10.0,93.185,56.0,1.6854879487611665,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_opened_window.jpg,IMG_02,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,12,,free_viewing,,5641.0,4319.0,431.9,10.0,861.4900000000001,544.6,4331.0,3463,5,648.0,0.7995843915954745,5641.0,4.008,10.0,218.99400000000003,66.2,1.7727353306151392,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_play_tabla.jpg,IMG_11,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,13,,free_viewing,,5760.0,4158.0,244.58823529411762,17.0,990.0529411764708,711.1470588235292,4319.0,4015,4,769.0,0.9296133364204676,5760.0,2.5123529411764705,17.0,97.28647058823529,39.52941176470589,2.951388888888889,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_cut_vegetables.jpg,IMG_18,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,14,,free_viewing,,5850.0,4282.0,251.88235294117646,17.0,930.9352941176469,724.8176470588236,4434.0,3446,6,858.0,0.7771763644564728,5850.0,3.1335294117647066,17.0,87.97941176470589,32.823529411764696,2.9059829059829063,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/dog_dug_hole.jpg,IMG_13,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,15,,free_viewing,,5786.0,4200.0,280.0,15.0,926.3466666666667,591.78,4378.0,4378,6,794.0,1.0,5786.0,4.4137499999999985,16.0,102.01625,39.0,2.7652955409609405,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_lighted_lamp.jpg,IMG_01,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,16,,free_viewing,,5772.0,4258.0,212.9,20.0,950.7900000000003,519.0600000000002,4404.0,4092,7,780.0,0.9291553133514986,5772.0,2.6325000000000003,20.0,78.46349999999998,29.4,3.465003465003465,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_opened_door.jpg,IMG_10,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,17,,free_viewing,,5906.0,4264.0,304.57142857142856,14.0,977.8928571428571,389.41428571428565,4416.0,3880,7,1118.0,0.8786231884057971,5906.0,2.076,15.0,78.03266666666669,39.06666666666667,2.5397900440230274,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_filled_bucket.jpg,IMG_09,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,18,,free_viewing,,5927.0,4279.0,329.15384615384613,13.0,858.8230769230769,397.84615384615387,4413.0,4413,10,934.0,1.0,5927.0,3.074615384615385,13.0,94.42384615384616,44.615384615384606,2.193352454867556,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_broke_vase.jpg,IMG_08,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,19,Punjabi,sentence_audio,active,10838.0,4314.0,253.7647058823529,17.0,875.6235294117647,630.4058823529411,4382.0,3522,5,6142.0,0.8037425832952989,10838.0,4.233529411764706,17.0,102.01058823529414,35.882352941176464,1.5685550839638311,exp_images/audio\PUNJABI\tabla.wav,IMG_11_P_ACT,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/Tabla.jpg,STIM_11,stimuli_list_subj_1_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf37,2,,free_viewing,,6119.0,4419.0,339.92307692307685,13.0,873.7692307692306,468.0615384615384,4582.0,4446,4,1127.0,0.9703186381492798,6119.0,3.1369230769230767,13.0,84.08384615384615,31.538461538461537,2.1245301519856192,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_cut_shrub.jpg,IMG_04,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf37,20,Punjabi,sentence_audio,active,11070.0,4160.0,378.1818181818182,11.0,879.7545454545456,433.7363636363636,4300.0,4300,8,6078.0,1.0,11070.0,2.17,11.0,214.75181818181815,62.90909090909091,0.9936766034327008,exp_images/audio\PUNJABI\door.wav,IMG_10_P_ACT,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/Closed-door.jpg,STIM_10,stimuli_list_subj_1_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf37,21,Punjabi,sentence_audio,active,10977.0,4364.0,311.7142857142857,14.0,948.4714285714284,415.1214285714285,4581.0,4397,8,5985.0,0.9598340973586552,10977.0,1.8806666666666665,15.0,62.45399999999999,28.66666666666667,1.366493577480186,exp_images/audio\PUNJABI\bucket.wav,IMG_09_P_ACT,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/Bucket.jpg,STIM_09,stimuli_list_subj_1_b.csv,ACT,active,agent_first,agent_overt,0.0,
edf37,22,Punjabi,sentence_audio,passive,10905.0,4372.0,336.3076923076923,13.0,836.2538461538463,615.6461538461538,4513.0,3637,6,5913.0,0.8058940837580324,10905.0,3.155,14.0,86.69214285714285,35.0,1.2838147638697843,exp_images/audio\PUNJABI\p_fed.wav,IMG_16_P_PWA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/Fed-dog-passive.jpg,STIM_34,stimuli_list_subj_1_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf37,23,Punjabi,sentence_audio,passive,11141.0,4307.0,307.64285714285717,14.0,904.4428571428572,456.7428571428572,4458.0,4458,5,6149.0,1.0,11141.0,3.9278571428571434,14.0,92.15214285714286,38.142857142857146,1.2566196930257607,exp_images/audio\PUNJABI\p_scooter.wav,IMG_14_P_PWA,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/Washed-scooter-passive.jpg,STIM_32,stimuli_list_subj_1_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf37,24,Punjabi,sentence_audio,passive,10578.0,4066.0,254.125,16.0,829.4875000000002,395.975,4198.0,4198,6,5586.0,1.0,10578.0,3.6024999999999987,16.0,103.9625,49.625,1.5125732652675363,exp_images/audio\PUNJABI\p_picture.wav,IMG_07_P_PWA,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/Painting-passive.jpg,STIM_25,stimuli_list_subj_1_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf37,25,Punjabi,sentence_audio,passive_dropped_agent,11140.0,4096.0,315.07692307692315,13.0,855.2615384615383,500.1,4300.0,3830,8,6148.0,0.8906976744186047,11140.0,4.2046153846153835,13.0,98.82538461538459,53.230769230769226,1.1669658886894074,exp_images/audio\PUNJABI\p_woa_sapling.wav,IMG_03_P_PNA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/Sapling-woa.jpg,STIM_39,stimuli_list_subj_1_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf37,26,Punjabi,sentence_audio,passive_dropped_agent,10872.0,4112.0,216.421052631579,19.0,967.3,445.0315789473684,4267.0,3398,8,6070.0,0.796344035622217,10872.0,3.7289999999999996,20.0,92.66550000000002,36.8,1.839587932303164,exp_images/audio\PUNJABI\p_woa_frisbee.wav,IMG_12_P_PNA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/Frisbee-woa.jpg,STIM_48,stimuli_list_subj_1_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf37,27,Punjabi,sentence_audio,passive_dropped_agent,10633.0,4281.0,356.75,12.0,863.0666666666667,431.775,4431.0,4431,9,5640.0,1.0,10633.0,2.898333333333333,12.0,93.82166666666667,46.83333333333334,1.1285620238878962,exp_images/audio\PUNJABI\p_woa_vase.wav,IMG_08_P_PNA,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/Vase-woa.jpg,STIM_44,stimuli_list_subj_1_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf37,28,English,sentence_audio,active,10533.0,4227.0,301.92857142857144,14.0,915.8071428571428,484.05714285714276,4298.0,4275,5,5541.0,0.9946486738017682,10533.0,3.3628571428571425,14.0,115.05428571428571,49.57142857142857,1.3291559859489226,exp_images/audio\ENGLISH\box.wav,IMG_05_E_ACT,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/active_man_box.jpg,STIM_59,stimuli_list_subj_1_b.csv,ACT,active,agent_first,agent_overt,0.0,
