participant_id,image_id,baseline_fixation_trial_length_ms,baseline_fixation_total_fixation_duration,baseline_fixation_mean_fixation_duration,baseline_fixation_fixation_count,baseline_fixation_mean_fixation_x,baseline_fixation_mean_fixation_y,baseline_interest_area_trial_length_ms,baseline_interest_area_total_interest_area_dwell_time,baseline_interest_area_total_interest_area_entry_count,baseline_interest_area_min_time_to_first_fixation,baseline_interest_area_interest_area_dwell_time_normalized,baseline_saccade_trial_length_ms,baseline_saccade_mean_saccade_amplitude,baseline_saccade_saccade_count,baseline_saccade_mean_saccade_velocity,baseline_saccade_mean_saccade_duration,baseline_saccade_saccade_rate
edf29,IMG_06,5760.0,4410.0,441.0,10.0,985.49,536.72,4693.0,4281,3,767.0,0.9122096739825272,5760.0,2.1700000000000004,10.0,75.184,30.0,1.7361111111111112
edf29,IMG_07,5734.0,4352.0,395.6363636363636,11.0,893.227272727273,489.14545454545464,4583.0,4373,5,761.0,0.9541784857080516,5734.0,3.8209090909090913,11.0,95.73727272727272,35.45454545454545,1.918381583536798
edf29,IMG_08,5994.0,4434.0,403.09090909090907,11.0,892.5363636363637,422.71818181818185,4662.0,4662,6,1002.0,1.0,5994.0,2.3227272727272728,11.0,77.29545454545456,30.0,1.8351685018351689
edf29,IMG_09,5768.0,4396.0,399.6363636363636,11.0,1012.9545454545456,516.6636363636363,4648.0,4648,3,776.0,1.0,5768.0,2.4654545454545453,11.0,74.04454545454547,31.272727272727273,1.9070735090152569
edf29,IMG_10,5776.0,4354.0,483.77777777777777,9.0,920.5111111111113,485.4333333333333,4675.0,4675,5,785.0,1.0,5776.0,2.738888888888889,9.0,78.02888888888889,35.111111111111114,1.558171745152355
edf29,IMG_11,5875.0,4359.0,363.25,12.0,942.6916666666666,622.2,4570.0,3135,3,1122.0,0.6859956236323851,5875.0,3.3491666666666657,12.0,83.22583333333333,35.333333333333336,2.042553191489361
edf29,IMG_12,5912.0,4328.0,288.53333333333336,15.0,1117.8133333333335,517.2066666666667,4507.0,3357,4,919.0,0.7448413578877302,5912.0,3.126666666666667,15.0,88.08066666666667,32.4,2.537212449255751
edf29,IMG_13,5876.0,4446.0,404.1818181818182,11.0,1004.9181818181821,706.1727272727272,4637.0,4251,4,883.0,0.9167565236144058,5876.0,3.171818181818182,11.0,94.62818181818184,32.36363636363637,1.8720217835262083
edf29,IMG_14,5781.0,4165.0,277.6666666666667,15.0,942.5600000000003,557.4599999999998,4366.0,3987,4,787.0,0.91319285387082,5781.0,4.882666666666667,15.0,106.86,41.86666666666667,2.5947067981318117
edf29,IMG_15,5884.0,4458.0,445.8,10.0,934.7,530.43,4719.0,4719,3,891.0,1.0,5884.0,1.7790000000000004,10.0,63.86300000000002,27.4,1.6995241332426918
edf29,IMG_16,6083.0,4497.0,449.7,10.0,949.68,651.6300000000001,4659.0,2977,5,1286.0,0.638978321528225,6083.0,3.489,10.0,101.85600000000001,33.4,1.6439256945586058
edf29,IMG_17,5761.0,4365.0,436.5,10.0,1061.23,544.3999999999999,4573.0,4573,4,890.0,1.0,5761.0,2.4681818181818183,11.0,100.26818181818182,39.09090909090909,1.9093907307759068
edf29,IMG_18,5679.0,4507.0,450.7,10.0,1008.1999999999997,597.13,4665.0,4665,3,686.0,1.0,5679.0,2.918,10.0,80.04499999999999,32.8,1.7608733932030287
edf30,IMG_01,5725.0,4255.0,327.3076923076923,13.0,814.5461538461539,504.41538461538477,4471.0,4471,6,734.0,1.0,5725.0,2.7469230769230766,13.0,85.35153846153845,40.0,2.2707423580786026
edf30,IMG_02,5850.0,4456.0,495.11111111111114,9.0,933.3444444444444,412.7333333333333,4719.0,4719,5,859.0,1.0,5850.0,2.53,9.0,75.69222222222223,30.222222222222218,1.5384615384615383
edf30,IMG_03,5822.0,4530.0,503.33333333333326,9.0,863.1333333333333,467.58888888888885,4741.0,4741,6,829.0,1.0,5822.0,1.7744444444444445,9.0,64.35,28.0,1.5458605290278256
edf30,IMG_04,5733.0,4059.0,193.28571428571428,21.0,865.1380952380953,452.99523809523805,4255.0,4099,9,740.0,0.9633372502937719,5733.0,2.376190476190476,21.0,87.50333333333334,35.142857142857146,3.6630036630036633
edf30,IMG_05,5778.0,4462.0,405.6363636363636,11.0,999.0363636363637,342.97272727272724,4707.0,4707,5,785.0,1.0,5778.0,1.6536363636363638,11.0,60.55818181818183,26.0,1.9037729318103151
edf30,IMG_06,6130.0,4332.0,541.5,8.0,958.8,539.9875,4490.0,4332,3,1322.0,0.9648106904231626,6130.0,2.1611111111111105,9.0,168.19555555555556,57.77777777777778,1.4681892332789561
edf30,IMG_07,5815.0,3959.0,263.93333333333334,15.0,988.1533333333333,463.4333333333333,4221.0,4221,3,822.0,1.0,5815.0,2.478,15.0,105.19133333333336,51.46666666666667,2.5795356835769563
edf30,IMG_08,6020.0,3986.0,249.125,16.0,880.6125,492.46875,4290.0,4290,7,1028.0,1.0,6020.0,2.16,16.0,98.97125,43.875,2.6578073089701
edf30,IMG_09,6046.0,3972.0,496.5,8.0,967.6375,415.925,4222.0,4222,4,1054.0,1.0,6046.0,1.4662499999999998,8.0,145.46499999999997,96.25,1.3231888852133642
edf30,IMG_10,5952.0,4308.0,253.41176470588238,17.0,944.4941176470587,455.6941176470589,4458.0,4458,11,960.0,1.0,5952.0,1.9605882352941173,17.0,97.11470588235294,31.411764705882355,2.8561827956989245
edf30,IMG_11,5868.0,4162.0,320.15384615384613,13.0,895.0923076923077,673.2230769230769,4326.0,2694,3,1140.0,0.6227461858529819,5868.0,2.018571428571428,14.0,86.60142857142857,48.714285714285715,2.385821404226312
edf30,IMG_12,5892.0,4322.0,360.16666666666674,12.0,910.2166666666667,308.51666666666665,4572.0,4322,8,1178.0,0.9453193350831146,5892.0,3.1208333333333336,12.0,81.86583333333333,35.0,2.0366598778004072
edf30,IMG_13,5683.0,3973.0,397.3,10.0,959.15,618.99,4140.0,3260,4,691.0,0.7874396135265701,5683.0,1.9519999999999995,10.0,151.84300000000005,85.2,1.7596339961288052
edf30,IMG_14,5955.0,4031.0,237.11764705882354,17.0,908.3176470588237,511.05294117647065,4232.0,3892,6,963.0,0.9196597353497163,5955.0,4.275294117647058,17.0,112.15411764705885,44.70588235294117,2.8547439126784213
edf30,IMG_15,6118.0,4382.0,486.88888888888886,9.0,906.4666666666667,428.31111111111113,4601.0,4299,5,1127.0,0.9343620951966964,6118.0,1.5922222222222218,9.0,130.85555555555553,43.33333333333334,1.4710689767898004
edf30,IMG_16,6040.0,4154.0,259.625,16.0,828.80625,550.73125,4382.0,2696,4,1306.0,0.6152441807393884,6040.0,2.166875,16.0,98.41625,38.125,2.6490066225165565
edf30,IMG_17,6130.0,4136.0,827.2,5.0,970.2,388.62,4819.0,4819,1,1137.0,1.0,6130.0,0.922,5.0,58.742,34.8,0.8156606851549756
edf30,IMG_18,5787.0,4087.0,255.4375,16.0,943.2375,520.58125,4278.0,4278,9,795.0,1.0,5787.0,3.421875,16.0,113.5,44.625,2.7648176948332472
edf31,IMG_01,6006.0,4120.0,242.35294117647058,17.0,814.1352941176469,533.5176470588236,4349.0,4349,4,1013.0,1.0,6006.0,1.8747058823529408,17.0,69.43823529411765,37.882352941176464,2.8305028305028306
edf31,IMG_02,6007.0,3755.0,187.75,20.0,1063.665,500.95499999999987,3919.0,3919,3,1014.0,1.0,6007.0,2.016,20.0,112.061,53.7,3.32944897619444
edf31,IMG_03,5807.0,4261.0,236.72222222222226,18.0,810.661111111111,674.5111111111112,4510.0,3341,4,815.0,0.7407982261640799,5807.0,1.8794444444444447,18.0,61.92777777777778,26.777777777777782,3.0997072498708453
edf31,IMG_04,6082.0,4238.0,223.05263157894737,19.0,833.0894736842107,586.4842105263158,4472.0,4472,7,1090.0,1.0,6082.0,2.0642105263157893,19.0,65.04684210526315,27.36842105263158,3.123972377507399
edf31,IMG_05,5955.0,4311.0,431.1,10.0,1025.56,376.49,4588.0,4588,3,963.0,1.0,5955.0,1.505,10.0,139.208,40.4,1.6792611251049538
edf31,IMG_06,5769.0,4011.0,364.6363636363636,11.0,928.5,698.490909090909,4368.0,4368,3,777.0,1.0,5769.0,1.8481818181818181,11.0,177.75272727272733,56.72727272727273,1.9067429363841217
edf31,IMG_07,5911.0,4229.0,302.07142857142856,14.0,1019.8071428571428,331.2357142857142,4371.0,4371,3,960.0,1.0,5911.0,1.2946666666666666,15.0,127.89466666666668,47.06666666666667,2.537641684994079
edf31,IMG_08,5720.0,4186.0,261.625,16.0,914.8375,515.90625,4313.0,4313,3,727.0,1.0,5720.0,1.703125,16.0,105.92125,42.5,2.797202797202797
edf31,IMG_09,5678.0,4326.0,309.0,14.0,989.0142857142856,600.9357142857143,4484.0,4224,5,686.0,0.9420160570918824,5678.0,1.1071428571428572,14.0,79.405,36.285714285714285,2.4656569214512154
edf31,IMG_10,6026.0,4194.0,299.57142857142856,14.0,940.05,493.70714285714274,4319.0,4319,3,1033.0,1.0,6026.0,2.188571428571428,14.0,123.03071428571428,48.14285714285714,2.3232658479920345
edf31,IMG_11,6117.0,4130.0,206.5,20.0,846.665,661.445,4301.0,3110,5,1490.0,0.7230876540339456,6117.0,1.8428571428571427,21.0,82.72142857142858,33.8095238095238,3.433055419323197
edf31,IMG_12,5780.0,4116.0,294.0,14.0,908.2571428571428,489.9,4368.0,3138,4,1234.0,0.7184065934065934,5780.0,2.6871428571428564,14.0,111.38714285714285,44.57142857142857,2.4221453287197234
edf31,IMG_13,5975.0,4373.0,312.35714285714283,14.0,1049.1142857142856,746.5571428571429,4612.0,3767,4,983.0,0.8167823070251518,5975.0,1.6449999999999998,14.0,62.45285714285715,27.142857142857146,2.343096234309624
edf31,IMG_14,6070.0,4198.0,299.85714285714283,14.0,952.6142857142855,490.9714285714286,4408.0,4408,3,1078.0,1.0,6070.0,2.4219999999999997,15.0,87.34266666666666,40.13333333333333,2.4711696869851734
edf31,IMG_15,5940.0,4180.0,380.0,11.0,969.9636363636363,595.7818181818183,4456.0,4108,4,1030.0,0.9219030520646321,5940.0,1.6416666666666668,12.0,126.50083333333336,49.5,2.02020202020202
edf31,IMG_16,5710.0,4282.0,329.38461538461536,13.0,893.0076923076923,666.6461538461538,4586.0,3262,4,754.0,0.7112952464020933,5710.0,1.945714285714286,14.0,75.74857142857142,34.285714285714285,2.4518388791593697
edf31,IMG_17,6024.0,4166.0,297.57142857142856,14.0,952.1,615.0,4472.0,4076,4,1032.0,0.9114490161001788,6024.0,1.6935714285714287,14.0,105.59142857142857,37.142857142857146,2.3240371845949537
edf31,IMG_18,5897.0,4413.0,441.3,10.0,962.7000000000003,680.4599999999998,4657.0,4657,4,906.0,1.0,5897.0,2.761,10.0,74.95100000000001,33.4,1.6957775139901643
edf32,IMG_01,5910.0,4204.0,221.26315789473685,19.0,866.3894736842103,526.0631578947368,4430.0,4192,5,918.0,0.94627539503386,5910.0,2.5826315789473684,19.0,76.57368421052631,29.578947368421048,3.214890016920473
edf32,IMG_02,6067.0,4272.0,388.3636363636364,11.0,1114.7363636363634,529.3272727272728,4464.0,4272,2,1292.0,0.956989247311828,6067.0,2.8774999999999995,12.0,117.91250000000002,45.66666666666666,1.9779133014669523
edf32,IMG_03,5765.0,4167.0,277.8,15.0,935.8333333333333,583.2666666666668,4367.0,3595,5,940.0,0.8232196015571329,5765.0,2.7700000000000005,16.0,126.27875,41.625,2.7753686036426712
edf32,IMG_04,5874.0,4268.0,284.53333333333336,15.0,919.3933333333333,589.2733333333333,4526.0,4526,6,882.0,1.0,5874.0,3.022,15.0,88.43400000000003,31.066666666666666,2.5536261491317678
edf32,IMG_05,6007.0,4361.0,363.41666666666674,12.0,972.5666666666666,458.10833333333335,4645.0,4327,3,1014.0,0.9315392895586652,6007.0,2.585833333333333,12.0,76.67083333333333,29.0,1.9976693857166643
edf32,IMG_06,6050.0,4500.0,642.8571428571429,7.0,935.2714285714284,605.9285714285714,4769.0,4769,3,1057.0,1.0,6050.0,2.31625,8.0,70.37374999999999,29.5,1.3223140495867771
edf32,IMG_07,5693.0,4441.0,403.7272727272728,11.0,871.5363636363637,372.46363636363634,4652.0,4199,5,701.0,0.90262252794497,5693.0,3.0272727272727282,11.0,85.29272727272728,30.90909090909091,1.9321974354470404
edf32,IMG_08,5907.0,4359.0,272.4375,16.0,922.43125,488.9187500000001,4555.0,4555,5,914.0,1.0,5907.0,2.248125,16.0,72.6025,27.375,2.7086507533434907
edf32,IMG_09,5935.0,4321.0,270.0625,16.0,963.71875,496.94375,4551.0,4197,5,944.0,0.922214897824654,5935.0,2.138125,16.0,68.739375,27.5,2.695871946082561
edf32,IMG_10,5677.0,4359.0,544.875,8.0,894.875,475.5625,4771.0,4771,6,686.0,1.0,5677.0,2.2225,8.0,77.1525,27.5,1.4091949973577595
edf32,IMG_11,5995.0,4421.0,368.41666666666674,12.0,882.0166666666668,546.7916666666666,4639.0,3579,4,1252.0,0.7715024789825393,5995.0,2.5391666666666666,12.0,76.02583333333331,29.5,2.001668056713928
edf32,IMG_12,6042.0,4092.0,186.0,22.0,1041.4136363636362,487.4727272727272,4242.0,2906,8,1230.0,0.6850542197076851,6042.0,3.6640909090909086,22.0,98.38227272727272,34.09090909090909,3.6411784177424695
edf32,IMG_13,6060.0,4216.0,301.14285714285717,14.0,914.1714285714287,681.6357142857142,4442.0,4176,4,1068.0,0.940117064385412,6060.0,2.07,14.0,125.9292857142857,39.285714285714285,2.31023102310231
edf32,IMG_14,5930.0,4320.0,332.3076923076923,13.0,980.9692307692306,674.8000000000002,4566.0,4400,3,938.0,0.9636443276390714,5930.0,3.3669230769230767,13.0,87.33538461538461,32.769230769230774,2.1922428330522767
edf32,IMG_15,5799.0,4441.0,403.7272727272728,11.0,934.7,585.0909090909091,4684.0,4052,4,807.0,0.8650725875320239,5799.0,2.1372727272727268,11.0,71.3918181818182,28.0,1.896878772202104
edf32,IMG_16,6048.0,4396.0,338.15384615384613,13.0,974.3923076923076,716.4846153846155,4623.0,2078,5,1310.0,0.44949167207441054,6048.0,2.2561538461538464,13.0,72.63384615384616,28.461538461538463,2.1494708994708995
edf32,IMG_17,5706.0,4112.0,216.421052631579,19.0,988.0578947368421,653.9263157894737,4406.0,4152,7,714.0,0.9423513390830686,5706.0,2.755,20.0,83.06199999999998,30.2,3.5050823694356814
edf32,IMG_18,5704.0,4444.0,404.0,11.0,966.3454545454547,758.4818181818181,4645.0,4645,4,711.0,1.0,5704.0,3.2381818181818183,11.0,86.16272727272727,31.63636363636364,1.9284712482468445
edf33,IMG_01,6084.0,3806.0,292.76923076923083,13.0,903.0153846153846,540.6230769230771,4066.0,4066,7,1092.0,1.0,6084.0,4.266153846153847,13.0,110.3623076923077,71.23076923076924,2.1367521367521367
edf33,IMG_02,5938.0,4400.0,366.66666666666674,12.0,1134.3916666666667,474.23333333333335,4648.0,4442,3,946.0,0.9556798623063684,5938.0,2.1966666666666668,12.0,69.625,28.66666666666667,2.020882452004042
edf33,IMG_03,5797.0,4338.0,394.3636363636364,11.0,965.3090909090907,542.9,4607.0,3827,5,805.0,0.8306924245713045,5797.0,3.4627272727272724,11.0,95.65636363636364,35.09090909090909,1.89753320683112
edf33,IMG_04,6125.0,3753.0,312.75,12.0,871.0083333333333,554.8166666666667,3999.0,3999,7,1132.0,1.0,6125.0,4.762499999999998,12.0,114.87416666666664,82.83333333333333,1.959183673469388
edf33,IMG_05,5665.0,4403.0,366.91666666666674,12.0,986.5416666666665,435.05,4602.0,4602,4,673.0,1.0,5665.0,2.845,12.0,82.44749999999998,32.5,2.118270079435128
edf33,IMG_06,5676.0,3918.0,391.8,10.0,981.08,504.12,4193.0,3068,4,1142.0,0.7316956832816599,5676.0,2.95,11.0,100.58636363636364,74.54545454545455,1.937984496124031
edf33,IMG_07,5943.0,4155.0,296.7857142857143,14.0,851.6428571428571,382.95714285714286,4385.0,4093,4,950.0,0.9334093500570124,5943.0,2.4914285714285715,14.0,78.9092857142857,43.42857142857143,2.3557126030624267
edf33,IMG_08,5908.0,4100.0,512.5,8.0,877.1,434.4,4336.0,4336,3,916.0,1.0,5908.0,1.97,8.0,104.6725,82.0,1.3540961408259986
edf33,IMG_09,5859.0,4212.0,351.0,12.0,1011.2833333333334,487.5083333333334,4426.0,4426,6,866.0,1.0,5859.0,2.433076923076923,13.0,78.66230769230769,45.07692307692307,2.218808670421573
edf33,IMG_10,5873.0,4297.0,429.7,10.0,906.75,524.73,4504.0,4504,5,881.0,1.0,5873.0,2.22,10.0,81.334,48.8,1.7027073046143368
edf33,IMG_11,5804.0,4196.0,466.22222222222223,9.0,904.6333333333333,426.6222222222222,4508.0,3758,4,1156.0,0.8336291038154392,5804.0,3.27,9.0,97.54888888888887,53.77777777777778,1.5506547208821502
edf33,IMG_12,6025.0,4259.0,283.93333333333334,15.0,1004.26,441.92,4479.0,3547,4,1496.0,0.7919178388033044,6025.0,3.068,15.0,85.08600000000001,34.4,2.489626556016597
edf33,IMG_13,5639.0,3753.0,312.75,12.0,947.4916666666667,637.975,3933.0,2789,5,646.0,0.7091278921942538,5639.0,2.5033333333333334,12.0,110.455,88.33333333333331,2.12803688597269
edf33,IMG_14,6080.0,4210.0,382.7272727272728,11.0,935.8909090909093,446.77272727272725,4462.0,4462,5,1088.0,1.0,6080.0,3.079090909090909,11.0,92.48545454545454,48.18181818181818,1.8092105263157892
edf33,IMG_15,5939.0,4393.0,366.08333333333326,12.0,919.875,499.52500000000015,4627.0,3033,5,946.0,0.6555003241841366,5939.0,2.4291666666666667,12.0,78.03833333333333,30.5,2.0205421788179834
edf33,IMG_16,5757.0,4049.0,368.09090909090907,11.0,872.8818181818183,687.9909090909091,4308.0,1876,4,1052.0,0.43546889507892295,5757.0,3.158181818181818,11.0,103.08363636363636,62.18181818181818,1.9107173875282264
edf33,IMG_17,5719.0,4409.0,440.9,10.0,1037.75,533.1600000000002,4481.0,4481,5,726.0,1.0,5719.0,2.852,10.0,82.93700000000003,51.2,1.7485574401119075
edf33,IMG_18,5771.0,4377.0,364.75,12.0,978.0583333333333,564.6666666666666,4411.0,3965,4,778.0,0.8988891407844026,5771.0,2.8416666666666663,12.0,85.0975,48.5,2.0793623288858085
edf34,IMG_01,6092.0,3940.0,246.25,16.0,969.3125,515.01875,4117.0,3953,4,1099.0,0.960165168812242,6092.0,3.69375,16.0,131.44125,54.75,2.6263952724885096
edf34,IMG_02,6032.0,4008.0,286.2857142857143,14.0,935.2214285714286,479.54999999999984,4161.0,3678,5,1220.0,0.8839221341023792,6032.0,2.9085714285714284,14.0,117.04785714285715,59.42857142857143,2.3209549071618043
edf34,IMG_03,5740.0,4002.0,210.63157894736838,19.0,913.8947368421054,595.4684210526316,4222.0,3128,6,748.0,0.7408810990052108,5740.0,2.9625000000000004,20.0,102.124,39.4,3.484320557491289
edf34,IMG_04,5648.0,3632.0,213.64705882352942,17.0,906.1117647058824,504.68235294117653,3812.0,3812,7,756.0,1.0,5648.0,4.287894736842105,19.0,130.27736842105259,73.47368421052632,3.3640226628895187
edf34,IMG_05,5868.0,4112.0,257.0,16.0,920.16875,461.86875,4250.0,3766,7,876.0,0.8861176470588236,5868.0,3.758125,16.0,119.865,46.375,2.7266530334015
edf34,IMG_06,5879.0,3209.0,213.9333333333333,15.0,963.0133333333333,466.1333333333334,3519.0,3209,6,1316.0,0.911906791702188,5879.0,2.5681249999999998,16.0,206.254375,100.0,2.7215512842320124
edf34,IMG_07,5819.0,3798.0,172.63636363636363,22.0,937.3954545454544,415.57727272727277,3925.0,3925,10,827.0,1.0,5819.0,4.478695652173913,23.0,120.5113043478261,47.21739130434783,3.9525691699604737
edf34,IMG_08,5890.0,3834.0,273.85714285714283,14.0,874.2142857142858,457.65714285714284,3966.0,3966,5,898.0,1.0,5890.0,2.5364285714285715,14.0,139.00714285714284,73.28571428571429,2.3769100169779294
edf34,IMG_09,5792.0,3606.0,225.375,16.0,975.5812500000003,456.11875,3770.0,3534,7,800.0,0.9374005305039788,5792.0,1.90125,16.0,134.10437499999998,76.375,2.7624309392265194
edf34,IMG_10,5659.0,3663.0,305.25,12.0,908.0583333333334,455.68333333333334,3809.0,3809,12,666.0,1.0,5659.0,1.9116666666666664,12.0,144.3783333333334,98.66666666666669,2.120515992224775
edf34,IMG_11,5780.0,3764.0,198.10526315789474,19.0,925.3631578947368,520.0473684210526,3953.0,2402,7,1008.0,0.6076397672653681,5780.0,3.172105263157895,19.0,115.41263157894736,54.73684210526316,3.2871972318339098
edf34,IMG_12,5990.0,3828.0,225.17647058823533,17.0,1053.8705882352942,487.02352941176486,3973.0,3358,7,1356.0,0.8452051346589479,5990.0,4.234705882352942,17.0,134.97117647058823,60.0,2.8380634390651083
edf34,IMG_13,5731.0,3607.0,225.4375,16.0,869.01875,683.2,3801.0,2992,5,738.0,0.7871612733491187,5731.0,3.486875,16.0,128.16562499999998,74.5,2.7918338858837903
edf34,IMG_14,6079.0,4032.0,237.17647058823533,17.0,850.9294117647058,559.4411764705883,4214.0,3856,3,1086.0,0.9150450878025628,6079.0,3.78,17.0,157.40888888888892,44.33333333333334,2.7965125843066296
edf34,IMG_15,6027.0,4091.0,292.2142857142857,14.0,907.0714285714287,487.31428571428575,4221.0,4019,10,1036.0,0.9521440416962804,6027.0,2.6342857142857143,14.0,112.06714285714285,55.0,2.3228803716608595
edf34,IMG_16,6033.0,3643.0,214.29411764705884,17.0,954.6294117647058,690.3176470588236,3815.0,3065,7,1252.0,0.8034076015727392,6033.0,3.272941176470588,17.0,130.74411764705886,69.17647058823529,2.8178352395159956
edf34,IMG_17,5995.0,3403.0,261.76923076923083,13.0,994.8384615384616,509.66153846153844,3611.0,3611,5,1168.0,1.0,5995.0,3.170714285714286,14.0,165.08642857142857,105.28571428571428,2.335279399499583
edf34,IMG_18,6011.0,4002.0,307.84615384615387,13.0,980.1846153846153,615.1,4150.0,4150,5,1018.0,1.0,6011.0,3.3030769230769232,13.0,125.64785714285713,61.14285714285714,2.162701713525204
edf35,IMG_01,6063.0,3801.0,316.75,12.0,862.6750000000002,444.80833333333334,4017.0,4017,5,1070.0,1.0,6063.0,2.6333333333333333,12.0,190.43666666666664,81.33333333333333,1.9792182088075208
edf35,IMG_02,5963.0,4230.0,423.0,10.0,1071.15,509.04,4398.0,4036,4,970.0,0.9176898590268304,5963.0,3.3790909090909085,11.0,140.67454545454547,55.09090909090909,1.8447090390742915
edf35,IMG_03,6100.0,3704.0,336.72727272727275,11.0,797.3636363636364,640.1727272727272,3950.0,3784,5,1108.0,0.9579746835443038,6100.0,2.9627272727272733,11.0,176.40454545454548,94.72727272727272,1.8032786885245904
edf35,IMG_04,5829.0,3662.0,523.1428571428571,7.0,780.742857142857,456.11428571428576,3923.0,3923,2,837.0,1.0,5829.0,1.61,8.0,172.18625,135.0,1.372448104306056
edf35,IMG_05,5966.0,3720.0,413.33333333333326,9.0,1026.3777777777775,366.73333333333335,3877.0,3657,4,973.0,0.9432550941449576,5966.0,2.5033333333333334,9.0,321.9611111111111,124.0,1.5085484411666108
edf35,IMG_06,5788.0,4248.0,424.8,10.0,964.9,556.5699999999998,4395.0,4395,6,795.0,1.0,5788.0,3.2510000000000003,10.0,158.11899999999997,59.8,1.7277125086385623
edf35,IMG_07,5677.0,4105.0,293.2142857142857,14.0,970.8857142857145,427.84285714285693,4119.0,3905,5,684.0,0.948045642146152,5677.0,3.3321428571428564,14.0,155.57428571428568,62.42857142857143,2.466091245376079
edf35,IMG_08,5739.0,4019.0,365.3636363636364,11.0,913.3545454545456,488.8454545454546,4170.0,4170,5,747.0,1.0,5739.0,1.8236363636363635,11.0,175.6518181818182,74.72727272727273,1.9167102282627635
edf35,IMG_09,5863.0,3599.0,359.9,10.0,922.99,478.46,3836.0,3836,3,871.0,1.0,5863.0,1.22,10.0,272.56499999999994,115.6,1.7056114617090226
edf35,IMG_10,5699.0,3660.0,406.66666666666674,9.0,945.7,477.76666666666665,3852.0,3852,5,706.0,1.0,5699.0,1.0739999999999998,10.0,288.072,116.0,1.7546938059308652
edf35,IMG_11,5651.0,3833.0,319.4166666666667,12.0,829.7083333333335,528.1333333333333,4029.0,3833,6,882.0,0.9513526929759244,5651.0,3.186666666666667,12.0,153.61083333333332,80.33333333333333,2.123517961422757
edf35,IMG_12,6060.0,3690.0,369.0,10.0,1036.67,348.4,3872.0,3690,3,1290.0,0.9529958677685949,6060.0,2.3409999999999997,10.0,252.99599999999998,112.0,1.6501650165016504
edf35,IMG_13,6004.0,4076.0,452.88888888888886,9.0,955.5111111111113,616.0666666666666,4240.0,4240,3,1012.0,1.0,6004.0,2.2344444444444447,9.0,184.74222222222224,83.55555555555556,1.4990006662225184
edf35,IMG_14,6076.0,3742.0,311.8333333333333,12.0,974.75,423.85833333333335,3904.0,3666,6,1084.0,0.9390368852459016,6076.0,3.833333333333334,12.0,188.47916666666663,90.66666666666669,1.9749835418038184
edf35,IMG_15,5848.0,3360.0,224.0,15.0,948.7333333333332,565.86,3401.0,2947,7,857.0,0.8665098500441046,5848.0,2.456666666666666,15.0,248.37133333333333,106.0,2.5649794801641588
edf35,IMG_16,6080.0,3938.0,393.8,10.0,886.1399999999996,611.0,4084.0,3374,6,1274.0,0.82615083251714,6080.0,3.8990000000000014,10.0,188.107,90.8,1.6447368421052633
edf35,IMG_17,5775.0,3827.0,382.7,10.0,1018.0,513.7900000000002,4232.0,4232,5,783.0,1.0,5775.0,2.894,10.0,179.051,76.0,1.7316017316017316
edf35,IMG_18,6053.0,3817.0,381.7,10.0,962.63,472.2,3978.0,3817,6,1258.0,0.9595274007038712,6053.0,4.2200000000000015,10.0,231.47099999999998,101.4,1.6520733520568314
edf36,IMG_01,5705.0,4237.0,529.625,8.0,907.55,409.2,4513.0,4513,4,712.0,1.0,5705.0,3.29875,8.0,116.57125000000002,60.0,1.4022787028922001
edf36,IMG_02,5936.0,4262.0,426.2,10.0,1066.6799999999996,462.17,4506.0,4262,3,1224.0,0.945849977807368,5936.0,2.7439999999999998,10.0,116.73899999999999,48.6,1.6846361185983827
edf36,IMG_03,5736.0,4554.0,759.0,6.0,823.6666666666665,642.5500000000002,4786.0,4786,4,744.0,1.0,5736.0,3.388333333333333,6.0,95.52166666666666,34.333333333333336,1.0460251046025104
edf36,IMG_04,5864.0,4182.0,380.1818181818182,11.0,856.3727272727272,537.6545454545455,4418.0,3670,6,872.0,0.8306926210955183,5864.0,3.1354545454545457,11.0,117.26454545454544,52.18181818181818,1.8758526603001364
edf36,IMG_05,5936.0,4438.0,554.75,8.0,1034.0,405.2,4483.0,4438,4,1004.0,0.9899620789649788,5936.0,2.95375,8.0,191.87625,63.75,1.3477088948787062
edf36,IMG_06,6132.0,4496.0,562.0,8.0,959.3875,571.95,4751.0,4751,4,1139.0,1.0,6132.0,2.38625,8.0,73.51,30.25,1.3046314416177431
edf36,IMG_07,5813.0,4495.0,408.6363636363636,11.0,898.0909090909092,535.9181818181819,4547.0,4547,5,820.0,1.0,5813.0,3.6709090909090905,11.0,113.36454545454544,40.54545454545455,1.8923103388955789
edf36,IMG_08,5952.0,4346.0,543.25,8.0,913.1375,521.7249999999998,4624.0,4624,2,960.0,1.0,5952.0,1.8875,8.0,94.36374999999998,46.0,1.3440860215053765
edf36,IMG_09,5952.0,4272.0,534.0,8.0,941.9125,513.3625,4500.0,4500,3,960.0,1.0,5952.0,2.2555555555555555,9.0,113.43111111111112,56.22222222222222,1.5120967741935485
edf36,IMG_10,6107.0,4199.0,381.7272727272728,11.0,976.2909090909093,516.1999999999998,4521.0,4521,5,1114.0,1.0,6107.0,4.02090909090909,11.0,122.91818181818181,42.90909090909091,1.8012117242508596
edf36,IMG_11,6074.0,4246.0,424.6,10.0,878.4200000000002,545.2900000000002,4499.0,3766,4,1368.0,0.8370749055345632,6074.0,3.178,10.0,105.92,49.4,1.6463615409944024
